ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
NY-041,Hamilton County,New York,32.6,3.7,123,28.9,
NY-043,Herkimer County,New York,34.5,3.1,123,31.4,
NY-045,Jefferson County,New York,38.4,4.5,126,33.9,
NY-047,Kings County,New York,49.3,4.3,126,45,
NY-049,Lewis County,New York,35.3,4.5,126,30.8,
NY-051,Livingston County,New York,40.7,4.4,127,36.3,
NY-053,Madison County,New York,37.7,3.3,126,34.4,
NY-055,Monroe County,New York,42,4.2,127,37.8,
NY-057,Montgomery County,New York,38.2,2.7,124,35.5,
NY-059,Nassau County,New York,47.6,4.2,126,43.4,
NY-061,New York County,New York,49,4.4,126,44.6,
NY-063,Niagara County,New York,42.2,4,124,38.2,
NY-065,Oneida County,New York,37.4,3.4,125,34,
NY-067,Onondaga County,New York,40.2,4.1,127,36,
NY-069,Ontario County,New York,40.8,4.1,127,36.7,
NY-071,Orange County,New York,41.8,4,127,37.8,
NY-073,Orleans County,New York,41.8,3.9,126,37.9,
NY-075,Oswego County,New York,39.9,4.6,127,35.3,
NY-077,Otsego County,New York,35.9,2.1,118,33.8,
NY-079,Putnam County,New York,43.1,4.9,129,38.1,
NY-081,Queens County,New York,48.5,4,126,44.5,
NY-083,Rensselaer County,New York,39.9,4.6,127,35.3,
NY-085,Richmond County,New York,48.8,4.8,126,44.1,
NY-087,Rockland County,New York,44.4,4.6,127,39.8,
NY-089,St. Lawrence County,New York,35.7,4.2,124,31.5,
NY-091,Saratoga County,New York,38.6,4.4,127,34.2,
NY-093,Schenectady County,New York,39.5,3.9,126,35.6,
NY-095,Schoharie County,New York,36.6,2.5,121,34.1,
NY-097,Schuyler County,New York,39.5,3.8,127,35.7,
NY-099,Seneca County,New York,40.9,3.4,126,37.5,
NY-101,Steuben County,New York,38.8,4.2,129,34.6,
NY-103,Suffolk County,New York,45.6,3.9,126,41.7,
NY-105,Sullivan County,New York,38.5,3.8,125,34.8,
NY-107,Tioga County,New York,38.9,3.1,126,35.8,
NY-109,Tompkins County,New York,38.8,3,124,35.8,
NY-111,Ulster County,New York,39.9,4.2,126,35.7,
NY-113,Warren County,New York,35.5,4.1,124,31.3,
NY-115,Washington County,New York,37.7,4.3,125,33.4,
NY-117,Wayne County,New York,41.3,3.7,126,37.7,
NY-119,Westchester County,New York,45,4.7,128,40.2,
NY-121,Wyoming County,New York,39.5,4.4,128,35.1,
NY-123,Yates County,New York,40.5,4.1,127,36.4,
NC-001,Alamance County,North Carolina,48.5,1.9,114,46.6,
NC-003,Alexander County,North Carolina,47.2,1.6,111,45.7,
NC-005,Alleghany County,North Carolina,42.3,2.3,118,40,
NC-007,Anson County,North Carolina,51.6,2.6,122,49,
NC-009,Ashe County,North Carolina,40.7,1.7,115,39,
NC-011,Avery County,North Carolina,41.7,2.2,118,39.5,
NC-013,Beaufort County,North Carolina,52.6,2.1,119,50.5,
NC-015,Bertie County,North Carolina,50.7,2.6,121,48.1,
NC-017,Bladen County,North Carolina,52.1,2.1,120,49.9,
NC-019,Brunswick County,North Carolina,54,2.6,121,51.4,
NC-021,Buncombe County,North Carolina,44.2,1.6,113,42.6,
NC-023,Burke County,North Carolina,46.8,1.9,118,44.8,
NC-025,Cabarrus County,North Carolina,49.6,2,116,47.6,
NC-027,Caldwell County,North Carolina,46.3,1.8,114,44.6,
NC-029,Camden County,North Carolina,52,3,125,49.1,
NC-031,Carteret County,North Carolina,54.2,1.3,107,52.9,
NC-033,Caswell County,North Carolina,47.3,1.2,97,46.1,
NC-035,Catawba County,North Carolina,48.2,1.9,116,46.3,
NC-037,Chatham County,North Carolina,49.5,2.2,116,47.3,
NC-039,Cherokee County,North Carolina,44.7,0.5,76,44.2,
NC-041,Chowan County,North Carolina,52.2,2.8,122,49.4,
NC-043,Clay County,North Carolina,44.2,1.5,112,42.7,
NC-045,Cleveland County,North Carolina,47.4,0.8,96,46.6,
NC-047,Columbus County,North Carolina,52.8,2.5,121,50.3,
NC-049,Craven County,North Carolina,52.1,1.7,114,50.4,
NC-051,Cumberland County,North Carolina,51.2,1.7,113,49.5,
NC-053,Currituck County,North Carolina,53.5,3.1,125,50.5,
NC-055,Dare County,North Carolina,55.4,2.6,127,52.8,
NC-057,Davidson County,North Carolina,48.7,2.3,117,46.4,
NC-059,Davie County,North Carolina,48.2,2.9,122,45.3,
NC-061,Duplin County,North Carolina,50.9,1.5,113,49.4,
NC-063,Durham County,North Carolina,48.3,2.1,116,46.2,
NC-065,Edgecombe County,North Carolina,49.7,1.6,115,48.1,
NC-067,Forsyth County,North Carolina,48.5,2.9,121,45.5,
NC-069,Franklin County,North Carolina,48.5,2.4,117,46.1,
NC-071,Gaston County,North Carolina,49.4,1.9,117,47.5,
NC-073,Gates County,North Carolina,50.1,2.5,123,47.6,
NC-075,Graham County,North Carolina,43.7,1,96,42.7,
NC-077,Granville County,North Carolina,47.7,2.3,117,45.4,
NC-079,Greene County,North Carolina,50.7,1.4,111,49.3,
NC-081,Guilford County,North Carolina,48.7,2.3,118,46.3,
NC-083,Halifax County,North Carolina,49.1,2.3,119,46.8,
NC-085,Harnett County,North Carolina,50.4,1.9,116,48.5,
NC-087,Haywood County,North Carolina,42.3,1.7,116,40.5,
NC-089,Henderson County,North Carolina,45.5,1,102,44.5,
NC-091,Hertford County,North Carolina,50,2.6,122,47.4,
NC-093,Hoke County,North Carolina,51.3,2.5,119,48.8,
NC-095,Hyde County,North Carolina,54.4,2.2,120,52.2,
NC-097,Iredell County,North Carolina,48.2,2.6,120,45.5,
NC-099,Jackson County,North Carolina,43.2,2,120,41.2,
NC-101,Johnston County,North Carolina,50.2,1.7,115,48.5,
NC-103,Jones County,North Carolina,51.1,1.6,112,49.5,
NC-105,Lee County,North Carolina,50.1,2.4,117,47.7,
NC-107,Lenoir County,North Carolina,50.5,1.1,99,49.4,
NC-109,Lincoln County,North Carolina,48.6,2,117,46.7,
NC-111,McDowell County,North Carolina,46.2,2.2,117,43.9,
NC-113,Macon County,North Carolina,43.9,2.1,118,41.8,
NC-115,Madison County,North Carolina,44.8,1.6,114,43.2,
NC-117,Martin County,North Carolina,51,2.5,120,48.5,
NC-119,Mecklenburg County,North Carolina,50.1,2.1,120,48,
NC-121,Mitchell County,North Carolina,41.6,1.3,108,40.2,
NC-123,Montgomery County,North Carolina,50.9,2.8,121,48.1,
NC-125,Moore County,North Carolina,51,2.9,122,48,
NC-127,Nash County,North Carolina,48.8,2,116,46.9,
NC-129,New Hanover County,North Carolina,54.4,2.9,122,51.5,
NC-131,Northampton County,North Carolina,49.4,2.7,121,46.7,
NC-133,Onslow County,North Carolina,52.5,2.1,118,50.5,
NC-135,Orange County,North Carolina,48.1,1.9,115,46.2,
NC-137,Pamlico County,North Carolina,53.5,1.3,109,52.1,
NC-139,Pasquotank County,North Carolina,52.1,3,125,49.1,
NC-141,Pender County,North Carolina,52.8,2.7,122,50,
NC-143,Perquimans County,North Carolina,51.9,2.9,124,49,
NC-145,Person County,North Carolina,47.1,1.8,117,45.2,
NC-147,Pitt County,North Carolina,51.3,2,119,49.3,
NC-149,Polk County,North Carolina,48.3,1,99,47.3,
NC-151,Randolph County,North Carolina,49.6,2.2,119,47.3,
NC-153,Richmond County,North Carolina,51.9,3,122,48.9,
NC-155,Robeson County,North Carolina,52.4,2.5,120,49.9,
NC-157,Rockingham County,North Carolina,47.9,2.1,116,45.8,
NC-159,Rowan County,North Carolina,48.6,2.3,117,46.3,
NC-161,Rutherford County,North Carolina,47.9,1.4,110,46.4,
NC-163,Sampson County,North Carolina,50.8,1.4,110,49.3,
NC-165,Scotland County,North Carolina,52.2,3.1,122,49.1,
NC-167,Stanly County,North Carolina,50.3,2.1,118,48.2,
NC-169,Stokes County,North Carolina,47.8,3.1,122,44.8,
NC-171,Surry County,North Carolina,46.4,2.8,122,43.6,
NC-173,Swain County,North Carolina,42.8,1.6,114,41.2,
NC-175,Transylvania County,North Carolina,45.2,2.1,118,43.1,
NC-177,Tyrrell County,North Carolina,53.6,2.7,124,50.9,
NC-179,Union County,North Carolina,50.6,2,118,48.6,
NC-181,Vance County,North Carolina,47.9,2.4,117,45.5,
NC-183,Wake County,North Carolina,49.6,2.2,117,47.4,
NC-185,Warren County,North Carolina,48.2,2.4,118,45.8,
NC-187,Washington County,North Carolina,52.2,2.7,122,49.5,
NC-189,Watauga County,North Carolina,41.7,1.9,117,39.8,
NC-191,Wayne County,North Carolina,50.6,1.3,109,49.3,
NC-193,Wilkes County,North Carolina,46.3,2.3,120,44,
NC-195,Wilson County,North Carolina,50.2,1.7,117,48.5,
NC-197,Yadkin County,North Carolina,47.7,3.1,126,44.7,
NC-199,Yancey County,North Carolina,41.5,1.3,107,40.2,
ND-001,Adams County,North Dakota,31.2,2.4,114,28.8,
ND-003,Barnes County,North Dakota,32.5,4.2,124,28.3,
ND-005,Benson County,North Dakota,30.4,4.1,122,26.2,
ND-007,Billings County,North Dakota,31,1.4,101,29.5,
ND-009,Bottineau County,North Dakota,29.8,3.5,119,26.3,
ND-011,Bowman County,North Dakota,31.8,2.3,113,29.4,
ND-013,Burke County,North Dakota,28.5,2.3,109,26.2,
ND-015,Burleigh County,North Dakota,32.3,3.4,122,28.9,
ND-017,Cass County,North Dakota,32.9,3.5,122,29.4,
ND-019,Cavalier County,North Dakota,29.2,4,121,25.2,
ND-021,Dickey County,North Dakota,33.8,4.2,126,29.7,
ND-023,Divide County,North Dakota,28.6,2.4,109,26.3,
ND-025,Dunn County,North Dakota,31.2,2.3,116,28.9,
ND-027,Eddy County,North Dakota,31.6,4.4,124,27.2,
ND-029,Emmons County,North Dakota,32.9,3.3,122,29.6,
ND-031,Foster County,North Dakota,31.6,4.2,123,27.4,
ND-033,Golden Valley County,North Dakota,31.1,1.3,93,29.8,
ND-035,Grand Forks County,North Dakota,31.6,3.7,121,27.9,
ND-037,Grant County,North Dakota,31.6,2.5,115,29.2,
ND-039,Griggs County,North Dakota,31.5,4.5,125,27,
ND-041,Hettinger County,North Dakota,31,2.3,115,28.7,
ND-043,Kidder County,North Dakota,32,3.8,123,28.1,
ND-045,LaMoure County,North Dakota,33.6,4.5,126,29.1,
ND-047,Logan County,North Dakota,32.9,4.7,126,28.2,
ND-049,McHenry County,North Dakota,30.7,3.2,120,27.5,
ND-051,McIntosh County,North Dakota,33.1,4.6,126,28.5,
ND-053,McKenzie County,North Dakota,31.2,2.5,115,28.7,
ND-055,McLean County,North Dakota,32.1,3.2,121,28.8,
ND-057,Mercer County,North Dakota,31.8,2.6,118,29.2,
ND-059,Morton County,North Dakota,31.9,2.8,118,29.1,
ND-061,Mountrail County,North Dakota,30.1,2.8,115,27.2,
ND-063,Nelson County,North Dakota,31,4.4,125,26.6,
ND-065,Oliver County,North Dakota,32.2,2.6,118,29.6,
ND-067,Pembina County,North Dakota,31.2,4.2,121,26.9,
ND-069,Pierce County,North Dakota,29.4,3.8,121,25.7,
ND-071,Ramsey County,North Dakota,30.6,4.4,125,26.2,
ND-073,Ransom County,North Dakota,33.1,3.2,122,29.9,
ND-075,Renville County,North Dakota,30.2,3.1,119,27.1,
ND-077,Richland County,North Dakota,34.3,3.9,123,30.4,
ND-079,Rolette County,North Dakota,29,4.4,123,24.6,
ND-081,Sargent County,North Dakota,33.7,3.5,122,30.3,
ND-083,Sheridan County,North Dakota,31.3,3.3,121,28,
ND-085,Sioux County,North Dakota,32.5,2.8,121,29.7,
ND-087,Slope County,North Dakota,31.6,1.9,110,29.7,
ND-089,Stark County,North Dakota,31.1,2,109,29.1,
ND-091,Steele County,North Dakota,31.1,3.3,122,27.8,
ND-093,Stutsman County,North Dakota,32.8,4.5,126,28.3,
ND-095,Towner County,North Dakota,29.2,4.5,124,24.7,
ND-097,Traill County,North Dakota,32.2,3.2,117,29,
ND-099,Walsh County,North Dakota,31.3,4.1,122,27.2,
ND-101,Ward County,North Dakota,31.3,3.3,121,28,
ND-103,Wells County,North Dakota,30.6,3.5,121,27.2,
ND-105,Williams County,North Dakota,30.1,2.8,115,27.3,
OH-001,Adams County,Ohio,43.5,2.1,115,41.4,
OH-003,Allen County,Ohio,43.9,3.8,127,40.1,
OH-005,Ashland County,Ohio,42.1,3.9,128,38.1,
OH-007,Ashtabula County,Ohio,42.2,4.3,128,37.9,
OH-009,Athens County,Ohio,43.7,3.3,125,40.4,
OH-011,Auglaize County,Ohio,43.2,3.1,123,40,
OH-013,Belmont County,Ohio,42.7,3,125,39.7,
OH-015,Brown County,Ohio,43.1,1.9,111,41.2,
OH-017,Butler County,Ohio,44.6,2.8,123,41.8,
OH-019,Carroll County,Ohio,42.7,4.1,128,38.6,
OH-021,Champaign County,Ohio,42.8,2.8,119,40,
OH-023,Clark County,Ohio,43.7,3.1,124,40.6,
OH-025,Clermont County,Ohio,44.4,2.3,118,42.1,
OH-027,Clinton County,Ohio,43.4,2.4,115,41,
OH-029,Columbiana County,Ohio,41.9,3.6,127,38.4,
OH-031,Coshocton County,Ohio,42.6,3.8,127,38.8,
OH-033,Crawford County,Ohio,42.8,4.2,128,38.6,
OH-035,Cuyahoga County,Ohio,44.7,3.9,128,40.8,
OH-037,Darke County,Ohio,43.2,3.4,123,39.9,
OH-039,Defiance County,Ohio,43,3.7,126,39.3,
OH-041,Delaware County,Ohio,42.9,2.7,120,40.2,
OH-043,Erie County,Ohio,44.9,3.3,127,41.6,
OH-045,Fairfield County,Ohio,43.5,3.2,122,40.3,
OH-047,Fayette County,Ohio,43.5,3,121,40.6,
OH-049,Franklin County,Ohio,44,2.9,120,41.1,
OH-051,Fulton County,Ohio,42.5,3.6,125,38.9,
OH-053,Gallia County,Ohio,43.9,1.9,114,42,
OH-055,Geauga County,Ohio,41.9,4.2,128,37.8,
OH-057,Greene County,Ohio,44.4,3.2,123,41.2,
OH-059,Guernsey County,Ohio,43.1,4,128,39.2,
OH-061,Hamilton County,Ohio,45.4,2.6,121,42.8,
OH-063,Hancock County,Ohio,44.3,4.5,128,39.8,
OH-065,Hardin County,Ohio,44.2,4.4,129,39.8,
OH-067,Harrison County,Ohio,42.9,3.8,128,39,
OH-069,Henry County,Ohio,43.4,3.9,126,39.5,
OH-071,Highland County,Ohio,42.6,1.8,110,40.9,
OH-073,Hocking County,Ohio,43.5,3.4,124,40.1,
OH-075,Holmes County,Ohio,42,3.7,128,38.3,
OH-077,Huron County,Ohio,43,3.6,128,39.3,
OH-079,Jackson County,Ohio,43.8,2.9,119,40.9,
OH-081,Jefferson County,Ohio,43.2,3.4,128,39.8,
OH-083,Knox County,Ohio,41.5,3.3,124,38.2,
OH-085,Lake County,Ohio,44.3,4.5,128,39.8,
OH-087,Lawrence County,Ohio,44.8,2.6,119,42.2,
OH-089,Licking County,Ohio,42.3,3,121,39.3,
OH-091,Logan County,Ohio,42.8,3.2,122,39.6,
OH-093,Lorain County,Ohio,43.6,3,123,40.7,
OH-095,Lucas County,Ohio,44.8,4.5,127,40.3,
OH-097,Madison County,Ohio,43.7,3.2,126,40.4,
OH-099,Mahoning County,Ohio,41.3,3.7,127,37.6,
OH-101,Marion County,Ohio,43.2,3.7,125,39.6,
OH-103,Medina County,Ohio,43.2,3.5,128,39.6,
OH-105,Meigs County,Ohio,43.3,1.9,114,41.4,
OH-107,Mercer County,Ohio,42.7,2.8,121,39.9,
OH-109,Miami County,Ohio,44.3,3.6,126,40.7,
OH-111,Monroe County,Ohio,42.7,3,122,39.7,
OH-113,Montgomery County,Ohio,45.1,3.7,128,41.4,
OH-115,Morgan County,Ohio,43.5,3.6,126,39.9,
OH-117,Morrow County,Ohio,41.8,3.3,124,38.6,
OH-119,Muskingum County,Ohio,43.3,4,126,39.4,
OH-121,Noble County,Ohio,43.2,3.7,128,39.6,
OH-123,Ottawa County,Ohio,44.9,3.6,128,41.3,
OH-125,Paulding County,Ohio,43,3.3,123,39.7,
OH-127,Perry County,Ohio,43,3.6,124,39.4,
OH-129,Pickaway County,Ohio,44.1,2.8,116,41.3,
OH-131,Pike County,Ohio,44.2,2.8,121,41.4,
OH-133,Portage County,Ohio,42.4,4.4,128,38.1,
OH-135,Preble County,Ohio,43.1,2.8,120,40.3,
OH-137,Putnam County,Ohio,43.8,3.8,126,40,
OH-139,Richland County,Ohio,42.2,4.5,129,37.7,
OH-141,Ross County,Ohio,44.1,2.8,119,41.3,
OH-143,Sandusky County,Ohio,44.1,3.3,126,40.7,
OH-145,Scioto County,Ohio,44.3,2.8,119,41.4,
OH-147,Seneca County,Ohio,43.3,3.5,128,39.8,
OH-149,Shelby County,Ohio,42.9,3,120,39.9,
OH-151,Stark County,Ohio,43.3,4.7,129,38.6,
OH-153,Summit County,Ohio,44.2,4.6,129,39.6,
OH-155,Trumbull County,Ohio,41.2,3.8,127,37.3,
OH-157,Tuscarawas County,Ohio,42.8,4,128,38.8,
OH-159,Union County,Ohio,43.2,2.9,124,40.2,
OH-161,Van Wert County,Ohio,43.1,3.1,123,40,
OH-163,Vinton County,Ohio,43.5,3,121,40.5,
OH-165,Warren County,Ohio,44.9,3,124,41.9,
OH-167,Washington County,Ohio,44.4,3.5,129,40.8,
OH-169,Wayne County,Ohio,42.4,3.7,128,38.6,
OH-171,Williams County,Ohio,42.2,3.8,127,38.3,
OH-173,Wood County,Ohio,44.5,4.5,128,40,
OH-175,Wyandot County,Ohio,44.1,4.4,129,39.7,
OK-001,Adair County,Oklahoma,48.7,1.4,110,47.3,
OK-003,Alfalfa County,Oklahoma,47,1.7,110,45.3,
OK-005,Atoka County,Oklahoma,51.2,0.9,100,50.3,
OK-007,Beaver County,Oklahoma,44,0.8,97,43.2,
OK-009,Beckham County,Oklahoma,48.2,1.7,116,46.5,
OK-011,Blaine County,Oklahoma,48,1.3,106,46.7,
OK-013,Bryan County,Oklahoma,53.2,1.8,122,51.3,
OK-015,Caddo County,Oklahoma,49.3,1.1,103,48.2,
OK-017,Canadian County,Oklahoma,49.2,1.6,108,47.6,
OK-019,Carter County,Oklahoma,51.9,1.4,107,50.5,
OK-021,Cherokee County,Oklahoma,49.4,0.9,96,48.5,
OK-023,Choctaw County,Oklahoma,51.9,1.5,115,50.4,
OK-025,Cimarron County,Oklahoma,39.7,-0.1,58,39.8,
OK-027,Cleveland County,Oklahoma,49.6,0.7,90,48.9,
OK-029,Coal County,Oklahoma,50.8,0.8,99,50,
OK-031,Comanche County,Oklahoma,50.5,1.4,110,49.1,
OK-033,Cotton County,Oklahoma,51,1.2,106,49.8,
OK-035,Craig County,Oklahoma,48.6,0.9,98,47.7,
OK-037,Creek County,Oklahoma,49.5,1.2,105,48.4,
OK-039,Custer County,Oklahoma,47.7,1.2,105,46.5,
OK-041,Delaware County,Oklahoma,48.8,1.4,114,47.4,
OK-043,Dewey County,Oklahoma,46.9,1.2,103,45.7,
OK-045,Ellis County,Oklahoma,45.5,1.3,109,44.1,
OK-047,Garfield County,Oklahoma,48.3,1.9,114,46.4,
OK-049,Garvin County,Oklahoma,50.4,1,102,49.4,
OK-051,Grady County,Oklahoma,49.7,1.1,102,48.5,
OK-053,Grant County,Oklahoma,47.5,1.9,112,45.6,
OK-055,Greer County,Oklahoma,49,1.5,111,47.6,
OK-057,Harmon County,Oklahoma,48.8,1.4,108,47.4,
OK-059,Harper County,Oklahoma,45.1,1.1,102,44,
OK-061,Haskell County,Oklahoma,51,0.8,97,50.2,
OK-063,Hughes County,Oklahoma,50,0.5,88,49.5,
OK-065,Jackson County,Oklahoma,49.9,1.4,110,48.6,
OK-067,Jefferson County,Oklahoma,51.8,1.2,103,50.6,
OK-069,Johnston County,Oklahoma,52,1.3,111,50.8,
OK-071,Kay County,Oklahoma,48.1,1.7,113,46.4,
OK-073,Kingfisher County,Oklahoma,48.8,1.5,108,47.3,
OK-075,Kiowa County,Oklahoma,49.5,1.3,102,48.2,
OK-077,Latimer County,Oklahoma,50.5,0.8,93,49.7,
OK-079,Le Flore County,Oklahoma,50.1,1.3,103,48.8,
OK-081,Lincoln County,Oklahoma,49.3,0.6,91,48.7,
OK-083,Logan County,Oklahoma,49.1,1,103,48,
OK-085,Love County,Oklahoma,52.9,1.5,112,51.4,
OK-087,McClain County,Oklahoma,49.7,0.9,92,48.8,
OK-089,McCurtain County,Oklahoma,51.7,2.5,121,49.2,
OK-091,McIntosh County,Oklahoma,50.9,0.6,89,50.3,
OK-093,Major County,Oklahoma,47.4,1.4,108,45.9,
OK-095,Marshall County,Oklahoma,53.2,1.6,116,51.7,
OK-097,Mayes County,Oklahoma,49.1,0.5,84,48.6,
OK-099,Murray County,Oklahoma,51.3,1.1,105,50.2,
OK-101,Muskogee County,Oklahoma,50.6,0.7,94,49.9,
OK-103,Noble County,Oklahoma,48.9,1.8,114,47.1,
OK-105,Nowata County,Oklahoma,48.5,1,102,47.5,
OK-107,Okfuskee County,Oklahoma,50,0.9,101,49.1,
OK-109,Oklahoma County,Oklahoma,49.6,0.9,94,48.7,
OK-111,Okmulgee County,Oklahoma,50.5,0.9,103,49.6,
OK-113,Osage County,Oklahoma,48.4,1.4,113,47,
OK-115,Ottawa County,Oklahoma,49.1,1.9,120,47.2,
OK-117,Pawnee County,Oklahoma,49.1,1.7,113,47.5,
OK-119,Payne County,Oklahoma,49.2,1.4,110,47.8,
OK-121,Pittsburg County,Oklahoma,50.5,0.4,82,50.2,
OK-123,Pontotoc County,Oklahoma,50.5,0.9,97,49.6,
OK-125,Pottawatomie County,Oklahoma,49.5,0.4,86,49.1,
OK-127,Pushmataha County,Oklahoma,50.8,1.3,111,49.5,
OK-129,Roger Mills County,Oklahoma,47.1,1.6,112,45.5,
OK-131,Rogers County,Oklahoma,49.3,0.9,93,48.4,
OK-133,Seminole County,Oklahoma,49.6,0.5,91,49.1,
OK-135,Sequoyah County,Oklahoma,50.5,1.2,106,49.3,
OK-137,Stephens County,Oklahoma,50.7,1,101,49.7,
OK-139,Texas County,Oklahoma,42.8,1.2,107,41.6,
OK-141,Tillman County,Oklahoma,50.8,1.5,113,49.2,
OK-143,Tulsa County,Oklahoma,49.9,1.1,106,48.8,
OK-145,Wagoner County,Oklahoma,50.2,0.8,98,49.4,
OK-147,Washington County,Oklahoma,48.4,1.2,108,47.2,
OK-149,Washita County,Oklahoma,48.4,1,98,47.4,
OK-151,Woods County,Oklahoma,45.8,1.3,104,44.5,
OK-153,Woodward County,Oklahoma,45.8,1.2,103,44.6,
OR-001,Baker County,Oregon,35.9,3,126,33,
OR-003,Benton County,Oregon,43.1,1.3,113,41.8,
OR-005,Clackamas County,Oregon,40.8,2,121,38.7,
OR-007,Clatsop County,Oregon,42.2,1.9,115,40.3,
OR-009,Columbia County,Oregon,42.5,2.2,119,40.3,
OR-011,Coos County,Oregon,43.5,1.4,102,42.1,
OR-013,Crook County,Oregon,34.3,2.2,122,32.2,
OR-015,Curry County,Oregon,43.7,1.3,105,42.4,
OR-017,Deschutes County,Oregon,33.1,2.2,124,30.9,
OR-019,Douglas County,Oregon,41.6,1.6,114,40,
OR-021,Gilliam County,Oregon,40.4,2.5,124,37.9,
OR-023,Grant County,Oregon,33.6,2.2,121,31.5,
OR-025,Harney County,Oregon,34.9,2.8,124,32.1,
OR-027,Hood River County,Oregon,38.5,2.4,122,36.1,
OR-029,Jackson County,Oregon,40.1,2,118,38.1,
OR-031,Jefferson County,Oregon,37,2.3,125,34.7,
OR-033,Josephine County,Oregon,41.7,1.8,119,39.8,
OR-035,Klamath County,Oregon,33.1,2.7,126,30.3,
OR-037,Lake County,Oregon,33.7,2.6,123,31.1,
OR-039,Lane County,Oregon,41.2,1.3,113,39.9,
OR-041,Lincoln County,Oregon,43.3,0.6,92,42.6,
OR-043,Linn County,Oregon,40.7,1.6,116,39.1,
OR-045,Malheur County,Oregon,37.1,2.7,124,34.4,
OR-047,Marion County,Oregon,41.6,1.9,121,39.7,
OR-049,Morrow County,Oregon,40.1,2.8,126,37.2,
OR-051,Multnomah County,Oregon,43.7,2.2,116,41.5,
OR-053,Polk County,Oregon,42.6,1.1,112,41.5,
OR-055,Sherman County,Oregon,40.2,2.1,121,38.1,
OR-057,Tillamook County,Oregon,42,1.3,110,40.7,
OR-059,Umatilla County,Oregon,39,2.5,121,36.5,
OR-061,Union County,Oregon,34.9,2.1,119,32.8,
OR-063,Wallowa County,Oregon,33.8,1.9,117,31.9,
OR-065,Wasco County,Oregon,39.2,2.6,125,36.6,
OR-067,Washington County,Oregon,42.6,1.6,114,41,
OR-069,Wheeler County,Oregon,37,2.1,123,34.9,
OR-071,Yamhill County,Oregon,43.3,1.7,118,41.6,
PA-001,Adams County,Pennsylvania,44,3.5,126,40.6,
PA-003,Allegheny County,Pennsylvania,43.4,3.1,125,40.3,
PA-005,Armstrong County,Pennsylvania,41.1,3.4,128,37.7,
PA-007,Beaver County,Pennsylvania,42.5,3,124,39.5,
PA-009,Bedford County,Pennsylvania,42,3.4,127,38.6,
PA-011,Berks County,Pennsylvania,44,4,128,40,
PA-013,Blair County,Pennsylvania,41.2,3.2,127,38,
PA-015,Bradford County,Pennsylvania,39.5,3.8,127,35.7,
PA-017,Bucks County,Pennsylvania,44.8,4.5,128,40.3,
PA-019,Butler County,Pennsylvania,41,3.2,124,37.8,
PA-021,Cambria County,Pennsylvania,39.7,2.9,126,36.8,
PA-023,Cameron County,Pennsylvania,38.9,3,125,35.9,
PA-025,Carbon County,Pennsylvania,40.1,3.9,125,36.1,
PA-027,Centre County,Pennsylvania,40.9,2.9,127,38,
PA-029,Chester County,Pennsylvania,44.9,3.7,127,41.2,
PA-031,Clarion County,Pennsylvania,39.5,3.2,125,36.3,
PA-033,Clearfield County,Pennsylvania,39.5,3.2,126,36.3,
PA-035,Clinton County,Pennsylvania,40.2,3.1,127,37.2,
PA-037,Columbia County,Pennsylvania,41.3,3.7,126,37.6,
PA-039,Crawford County,Pennsylvania,40.6,4.2,128,36.3,
PA-041,Cumberland County,Pennsylvania,44,3,127,41,
PA-043,Dauphin County,Pennsylvania,44.2,3.8,126,40.4,
PA-045,Delaware County,Pennsylvania,47.3,3.8,126,43.6,
PA-047,Elk County,Pennsylvania,38.8,4,128,34.8,
PA-049,Erie County,Pennsylvania,42,4.8,129,37.2,
PA-051,Fayette County,Pennsylvania,41.6,2.6,123,39.1,
PA-053,Forest County,Pennsylvania,38.8,3.3,125,35.5,
PA-055,Franklin County,Pennsylvania,43.2,2.9,124,40.3,
PA-057,Fulton County,Pennsylvania,42.7,3.2,127,39.5,
PA-059,Greene County,Pennsylvania,42.5,3,124,39.6,
PA-061,Huntingdon County,Pennsylvania,42.3,3.1,127,39.2,
PA-063,Indiana County,Pennsylvania,40.5,3,127,37.5,
PA-065,Jefferson County,Pennsylvania,39.4,3.7,127,35.7,
PA-067,Juniata County,Pennsylvania,43.2,2.8,126,40.4,
PA-069,Lackawanna County,Pennsylvania,40,4.3,128,35.7,
PA-071,Lancaster County,Pennsylvania,44.7,3.8,126,40.9,
PA-073,Lawrence County,Pennsylvania,41.2,3.1,120,38.2,
PA-075,Lebanon County,Pennsylvania,44.2,4.1,128,40.1,
PA-077,Lehigh County,Pennsylvania,42.9,4.2,125,38.7,
PA-079,Luzerne County,Pennsylvania,40.3,3.9,126,36.4,
PA-081,Lycoming County,Pennsylvania,40.1,3.6,127,36.5,
PA-083,McKean County,Pennsylvania,38.1,4.5,128,33.6,
PA-085,Mercer County,Pennsylvania,40.5,3.8,126,36.8,
PA-087,Mifflin County,Pennsylvania,42.5,2.8,126,39.7,
PA-089,Monroe County,Pennsylvania,39.3,3.7,126,35.6,
PA-091,Montgomery County,Pennsylvania,45.5,4,127,41.5,
PA-093,Montour County,Pennsylvania,42.1,3.8,127,38.4,
PA-095,Northampton County,Pennsylvania,42,4.3,125,37.7,
PA-097,Northumberland County,Pennsylvania,42.6,3.8,128,38.8,
