# Title: January - December 2021 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
TX-127,Dimmit County,Texas,84.6,1.6,97,83
TX-129,Donley County,Texas,74.2,2,107,72.2
TX-131,Duval County,Texas,84.3,1.8,109,82.6
TX-133,Eastland County,Texas,76.2,0.4,74,75.8
TX-135,Ector County,Texas,78.3,1,85,77.4
TX-137,Edwards County,Texas,79,2,109,77
TX-139,Ellis County,Texas,76.8,0.3,83,76.4
TX-141,El Paso County,Texas,79.8,3.1,125,76.7
TX-143,Erath County,Texas,76.8,1,92,75.8
TX-145,Falls County,Texas,77.9,0.8,87,77.1
TX-147,Fannin County,Texas,75.1,1.1,97,74
TX-149,Fayette County,Texas,80.5,1.3,101,79.2
TX-151,Fisher County,Texas,76.9,1,83,75.8
TX-153,Floyd County,Texas,73.4,0.5,78,72.9
TX-155,Foard County,Texas,76.7,0.9,86,75.8
TX-157,Fort Bend County,Texas,81.1,2,114,79
TX-159,Franklin County,Texas,75.6,1.1,105,74.4
TX-161,Freestone County,Texas,76.8,-0.3,56,77.1
TX-163,Frio County,Texas,82.8,0.3,70,82.5
TX-165,Gaines County,Texas,76,1.1,90,74.9
TX-167,Galveston County,Texas,78.8,2.1,118,76.7
TX-169,Garza County,Texas,76,0,63,76
TX-171,Gillespie County,Texas,77.5,0.6,81,77
TX-173,Glasscock County,Texas,77.6,1,89,76.6
TX-175,Goliad County,Texas,81.9,1.4,97,80.5
TX-177,Gonzales County,Texas,81.2,1.1,91,80.2
TX-179,Gray County,Texas,72.6,2,110,70.6
TX-181,Grayson County,Texas,74.5,0.4,83,74.1
TX-183,Gregg County,Texas,75.8,-0.6,40,76.4
TX-185,Grimes County,Texas,78.9,0.5,84,78.4
TX-187,Guadalupe County,Texas,80.9,1,89,79.9
TX-189,Hale County,Texas,73.7,1.1,94,72.6
TX-191,Hall County,Texas,76.4,1.5,103,75
TX-193,Hamilton County,Texas,77,1,88,76
TX-195,Hansford County,Texas,72.8,1.9,110,70.8
TX-197,Hardeman County,Texas,76.7,1.5,99,75.2
TX-199,Hardin County,Texas,78.6,0.9,95,77.7
TX-201,Harris County,Texas,80.6,2.3,118,78.3
TX-203,Harrison County,Texas,76.2,-0.1,63,76.3
TX-205,Hartley County,Texas,71.7,1.7,105,70
TX-207,Haskell County,Texas,77,0.7,83,76.3
TX-209,Hays County,Texas,79,0.7,80,78.3
TX-211,Hemphill County,Texas,72.8,1.6,105,71.2
TX-213,Henderson County,Texas,75.9,-0.5,45,76.3
TX-215,Hidalgo County,Texas,85.7,1.2,99,84.5
TX-217,Hill County,Texas,77.2,0.3,80,76.9
TX-219,Hockley County,Texas,74.7,1.5,96,73.2
TX-221,Hood County,Texas,77.1,0.3,78,76.7
TX-223,Hopkins County,Texas,75.1,0.8,92,74.3
TX-225,Houston County,Texas,77.5,-0.2,52,77.8
TX-227,Howard County,Texas,76.3,-0.1,59,76.4
TX-229,Hudspeth County,Texas,78.4,2.6,122,75.7
TX-231,Hunt County,Texas,75.5,1.2,101,74.3
TX-233,Hutchinson County,Texas,73.8,2.4,112,71.4
TX-235,Irion County,Texas,78.1,0.6,79,77.5
TX-237,Jack County,Texas,75.8,0.3,73,75.5
TX-239,Jackson County,Texas,81,1.7,109,79.3
TX-241,Jasper County,Texas,78.1,0.7,87,77.5
TX-243,Jeff Davis County,Texas,76.5,2.2,115,74.2
TX-245,Jefferson County,Texas,78.2,1.2,103,77.1
TX-247,Jim Hogg County,Texas,85.5,2.4,114,83.2
TX-249,Jim Wells County,Texas,84.4,2.1,112,82.3
TX-251,Johnson County,Texas,76.4,-0,74,76.4
TX-253,Jones County,Texas,76.9,0.8,86,76.1
TX-255,Karnes County,Texas,81.6,0.7,82,80.8
TX-257,Kaufman County,Texas,76.2,0.2,76,76
TX-259,Kendall County,Texas,78.3,0.2,73,78.1
TX-261,Kenedy County,Texas,84.3,2.5,114,81.8
TX-263,Kent County,Texas,77.2,0.7,81,76.5
TX-265,Kerr County,Texas,77.3,0.2,74,77.1
TX-267,Kimble County,Texas,77.9,0.8,85,77.1
TX-269,King County,Texas,77.2,0.8,88,76.3
TX-271,Kinney County,Texas,83.1,2.7,122,80.4
TX-273,Kleberg County,Texas,83.8,3.3,123,80.4
TX-275,Knox County,Texas,77,0.7,85,76.3
TX-277,Lamar County,Texas,74.9,0.8,91,74.1
TX-279,Lamb County,Texas,73.9,1.5,99,72.4
TX-281,Lampasas County,Texas,77.4,0.1,67,77.3
TX-283,La Salle County,Texas,83.9,0.4,75,83.5
TX-285,Lavaca County,Texas,81.7,2,114,79.7
TX-287,Lee County,Texas,79.2,0.6,83,78.5
TX-289,Leon County,Texas,76.8,-0.9,33,77.7
TX-291,Liberty County,Texas,79.4,1.7,112,77.7
TX-293,Limestone County,Texas,76.9,0.1,70,76.8
TX-295,Lipscomb County,Texas,72.2,1.7,107,70.5
TX-297,Live Oak County,Texas,82.5,0.8,80,81.7
TX-299,Llano County,Texas,78.9,0.6,77,78.3
TX-301,Loving County,Texas,80.9,1.9,103,79
TX-303,Lubbock County,Texas,74.8,1.4,97,73.4
TX-305,Lynn County,Texas,74.7,0.2,63,74.5
TX-307,McCulloch County,Texas,77.1,-0.1,63,77.2
TX-309,McLennan County,Texas,77.7,0.9,94,76.8
TX-311,McMullen County,Texas,83.1,0.5,74,82.7
TX-313,Madison County,Texas,77.9,-0.3,54,78.2
TX-315,Marion County,Texas,75.7,-0.3,50,76
TX-317,Martin County,Texas,76.7,0.1,67,76.6
TX-319,Mason County,Texas,78,0.3,73,77.7
TX-321,Matagorda County,Texas,79.7,1.6,108,78.1
TX-323,Maverick County,Texas,84.8,2.4,117,82.4
TX-325,Medina County,Texas,81.7,0.8,84,80.9
TX-327,Menard County,Texas,76.9,0.4,69,76.6
TX-329,Midland County,Texas,78.1,0.8,77,77.4
TX-331,Milam County,Texas,78.7,0.8,90,77.8
TX-333,Mills County,Texas,77.4,0.9,84,76.5
TX-335,Mitchell County,Texas,77.3,0.5,77,76.8
TX-337,Montague County,Texas,75,-0,69,75
TX-339,Montgomery County,Texas,79.4,1.1,98,78.3
TX-341,Moore County,Texas,72.9,2.4,114,70.5
TX-343,Morris County,Texas,75.6,0.7,89,74.9
TX-345,Motley County,Texas,75.6,0.5,76,75.1
TX-347,Nacogdoches County,Texas,77.7,0.5,82,77.2
TX-349,Navarro County,Texas,76.8,-0.1,67,76.9
TX-351,Newton County,Texas,78.1,0.7,92,77.4
TX-353,Nolan County,Texas,76,1,84,75
TX-355,Nueces County,Texas,83.3,2.5,117,80.8
TX-357,Ochiltree County,Texas,72,1.4,101,70.6
TX-359,Oldham County,Texas,72.7,1.6,101,71.1
TX-361,Orange County,Texas,78.3,0.9,92,77.5
TX-363,Palo Pinto County,Texas,77,0.6,84,76.3
TX-365,Panola County,Texas,77,0.1,71,76.9
TX-367,Parker County,Texas,76.4,0.3,79,76.1
TX-369,Parmer County,Texas,72.9,2.1,109,70.9
TX-371,Pecos County,Texas,80.5,2.4,116,78.1
TX-373,Polk County,Texas,78.3,0.5,81,77.8
TX-375,Potter County,Texas,73.3,2.5,115,70.8
TX-377,Presidio County,Texas,80.5,2.2,113,78.3
TX-379,Rains County,Texas,75,0.2,68,74.8
TX-381,Randall County,Texas,72.6,2.2,111,70.4
TX-383,Reagan County,Texas,78.4,1.2,95,77.2
TX-385,Real County,Texas,78.5,1.1,96,77.4
TX-387,Red River County,Texas,75.1,0.9,96,74.2
TX-389,Reeves County,Texas,81.5,2.4,115,79
TX-391,Refugio County,Texas,81.3,1.4,104,79.9
TX-393,Roberts County,Texas,72.9,1.7,106,71.2
TX-395,Robertson County,Texas,77.8,0.2,73,77.6
TX-397,Rockwall County,Texas,76.1,1.2,96,75
TX-399,Runnels County,Texas,77.7,1,90,76.7
TX-401,Rusk County,Texas,76.3,-0.4,49,76.7
TX-403,Sabine County,Texas,78.2,1.1,98,77.2
TX-405,San Augustine County,Texas,78.3,1,97,77.3
TX-407,San Jacinto County,Texas,78.2,0.2,71,78.1
TX-409,San Patricio County,Texas,81.6,1.3,100,80.3
TX-411,San Saba County,Texas,77.9,0.5,76,77.4
TX-413,Schleicher County,Texas,77.7,0.8,85,76.9
TX-415,Scurry County,Texas,76.3,0.6,80,75.6
TX-417,Shackelford County,Texas,76.5,0.5,79,75.9
TX-419,Shelby County,Texas,77.6,0.5,85,77.1
TX-421,Sherman County,Texas,72.5,2.1,110,70.4
TX-423,Smith County,Texas,75.6,-0.3,50,75.9
TX-425,Somervell County,Texas,77.2,0.3,83,76.9
TX-427,Starr County,Texas,86.7,2.3,116,84.4
TX-429,Stephens County,Texas,76.5,0.4,73,76.1
TX-431,Sterling County,Texas,77.2,0.6,78,76.6
TX-433,Stonewall County,Texas,77.3,0.8,81,76.6
TX-435,Sutton County,Texas,78.7,1.7,104,77
TX-437,Swisher County,Texas,73,1.2,96,71.8
TX-439,Tarrant County,Texas,76.6,0.3,80,76.3
TX-441,Taylor County,Texas,76.5,1.1,92,75.4
TX-443,Terrell County,Texas,81.6,1.8,109,79.8
TX-445,Terry County,Texas,75.1,0.8,86,74.3
TX-447,Throckmorton County,Texas,76.7,0.6,78,76.1
TX-449,Titus County,Texas,75.7,1.1,103,74.6
TX-451,Tom Green County,Texas,78.1,0.3,74,77.8
TX-453,Travis County,Texas,79.3,0.6,80,78.7
TX-455,Trinity County,Texas,78.3,0.4,81,77.9
TX-457,Tyler County,Texas,78.1,0.5,86,77.5
TX-459,Upshur County,Texas,75.5,0,69,75.5
TX-461,Upton County,Texas,78.9,1.1,88,77.8
TX-463,Uvalde County,Texas,81.8,1.2,94,80.6
TX-465,Val Verde County,Texas,81.9,2.1,116,79.8
TX-467,Van Zandt County,Texas,75.2,-0.3,51,75.5
TX-469,Victoria County,Texas,81.6,1.6,105,80
TX-471,Walker County,Texas,78,-0.2,53,78.1
TX-473,Waller County,Texas,80.3,1.3,103,79
TX-475,Ward County,Texas,81.9,2.3,111,79.5
TX-477,Washington County,Texas,79.5,0.6,88,78.9
TX-479,Webb County,Texas,85.3,1.7,102,83.7
TX-481,Wharton County,Texas,81,1.6,108,79.4
TX-483,Wheeler County,Texas,73.6,2,109,71.6
TX-485,Wichita County,Texas,76.4,0.6,80,75.8
TX-487,Wilbarger County,Texas,76.3,0.8,83,75.5
TX-489,Willacy County,Texas,84.4,1.7,106,82.8
TX-491,Williamson County,Texas,78.4,0.3,70,78
TX-493,Wilson County,Texas,81.4,0.5,79,80.9
TX-495,Winkler County,Texas,80.1,1.7,99,78.3
TX-497,Wise County,Texas,75.8,0.2,74,75.6
TX-499,Wood County,Texas,75.1,0.2,66,74.9
TX-501,Yoakum County,Texas,75,1.7,102,73.3
TX-503,Young County,Texas,76.4,0.4,70,76
TX-505,Zapata County,Texas,87,2.7,119,84.3
TX-507,Zavala County,Texas,83.7,1.2,93,82.5
UT-001,Beaver County,Utah,65.3,3.6,125,61.7
UT-003,Box Elder County,Utah,62.5,3.1,124,59.5
UT-005,Cache County,Utah,57,4.1,126,53
UT-007,Carbon County,Utah,59.1,3.3,121,55.7
UT-009,Daggett County,Utah,56.4,3.5,127,52.9
UT-011,Davis County,Utah,62.4,4,127,58.3
UT-013,Duchesne County,Utah,56.1,3.8,123,52.4
UT-015,Emery County,Utah,65.4,3.5,122,61.9
UT-017,Garfield County,Utah,63.4,3.7,126,59.7
UT-019,Grand County,Utah,66.1,3.6,124,62.5
UT-021,Iron County,Utah,65.1,3.5,127,61.6
UT-023,Juab County,Utah,65.6,3.3,126,62.3
UT-025,Kane County,Utah,68.2,3.9,127,64.3
UT-027,Millard County,Utah,67.1,3.5,126,63.6
UT-029,Morgan County,Utah,57.4,4.1,127,53.3
UT-031,Piute County,Utah,59.1,3.9,127,55.2
UT-033,Rich County,Utah,55.8,4.5,127,51.3
UT-035,Salt Lake County,Utah,62.1,3.9,126,58.2
UT-037,San Juan County,Utah,67.4,2.8,123,64.6
UT-039,Sanpete County,Utah,58.8,3.5,125,55.3
UT-041,Sevier County,Utah,59.2,3.5,125,55.7
UT-043,Summit County,Utah,52.8,3.3,125,49.5
UT-045,Tooele County,Utah,65.8,3.3,125,62.5
UT-047,Uintah County,Utah,61,3.8,124,57.3
UT-049,Utah County,Utah,61.3,3.2,125,58.1
UT-051,Wasatch County,Utah,55.2,3.1,125,52.1
UT-053,Washington County,Utah,70.2,3,126,67.3
UT-055,Wayne County,Utah,65.5,3.7,123,61.8
UT-057,Weber County,Utah,60,4.6,126,55.3
VT-001,Addison County,Vermont,55.9,2.4,116,53.5
VT-003,Bennington County,Vermont,55.2,2.8,121,52.3
VT-005,Caledonia County,Vermont,53.1,1.8,112,51.3
VT-007,Chittenden County,Vermont,56.2,3.6,124,52.6
VT-009,Essex County,Vermont,52.6,2.5,119,50.1
VT-011,Franklin County,Vermont,55.2,3.5,127,51.6
VT-013,Grand Isle County,Vermont,56.7,3.6,128,53.1
VT-015,Lamoille County,Vermont,53.5,3.3,124,50.2
VT-017,Orange County,Vermont,55.1,2.4,118,52.8
VT-019,Orleans County,Vermont,53.1,3.1,124,50
VT-021,Rutland County,Vermont,55.6,2.2,117,53.4
VT-023,Washington County,Vermont,53.9,2.5,118,51.4
VT-025,Windham County,Vermont,56.3,2.4,118,53.9
VT-027,Windsor County,Vermont,56.2,2.6,120,53.6
VA-001,Accomack County,Virginia,68.3,3,122,65.3
VA-003,Albemarle County,Virginia,68.8,3,125,65.7
VA-005,Alleghany County,Virginia,64.5,0.9,96,63.6
VA-007,Amelia County,Virginia,70.2,2.1,117,68.1
VA-009,Amherst County,Virginia,67.4,2.1,120,65.3
VA-011,Appomattox County,Virginia,68.4,2,120,66.4
VA-013,Arlington County,Virginia,67.7,2.8,123,64.9
VA-015,Augusta County,Virginia,65.4,2.6,123,62.8
VA-017,Bath County,Virginia,63.8,1.2,98,62.6
VA-019,Bedford County,Virginia,68.8,2.4,125,66.4
VA-021,Bland County,Virginia,63.2,1.1,103,62.1
VA-023,Botetourt County,Virginia,66.6,1,98,65.6
VA-025,Brunswick County,Virginia,70.8,1.7,113,69.1
VA-027,Buchanan County,Virginia,65.8,1.2,103,64.6
VA-029,Buckingham County,Virginia,69.3,2.1,120,67.1
VA-031,Campbell County,Virginia,69.5,3.1,129,66.4
VA-033,Caroline County,Virginia,69.5,1.8,112,67.7
VA-035,Carroll County,Virginia,64.5,1.8,112,62.7
VA-036,Charles City County,Virginia,70.4,1.7,112,68.7
VA-037,Charlotte County,Virginia,69.4,2.3,122,67.1
VA-041,Chesterfield County,Virginia,70.6,2.1,116,68.5
VA-043,Clarke County,Virginia,66.4,2.8,123,63.6
VA-045,Craig County,Virginia,64.7,1.3,105,63.4
VA-047,Culpeper County,Virginia,68.5,2.7,124,65.8
VA-049,Cumberland County,Virginia,70.1,2.2,121,67.9
VA-051,Dickenson County,Virginia,65.7,1,94,64.7
VA-053,Dinwiddie County,Virginia,71,2.3,120,68.7
VA-057,Essex County,Virginia,68.4,0.5,83,67.9
VA-059,Fairfax County,Virginia,67.8,3.1,124,64.7
VA-061,Fauquier County,Virginia,67.2,2.9,123,64.4
VA-063,Floyd County,Virginia,63.3,1.8,115,61.5
VA-065,Fluvanna County,Virginia,70,2.7,124,67.3
VA-067,Franklin County,Virginia,68.5,1.7,113,66.8
VA-069,Frederick County,Virginia,66.3,3,125,63.3
VA-071,Giles County,Virginia,64.8,2.1,121,62.7
VA-073,Gloucester County,Virginia,69.5,1.4,103,68.1
VA-075,Goochland County,Virginia,70.3,2.3,122,67.9
VA-077,Grayson County,Virginia,62.1,1.3,108,60.8
VA-079,Greene County,Virginia,67.3,3.2,128,64.1
VA-081,Greensville County,Virginia,71.2,1.5,106,69.8
VA-083,Halifax County,Virginia,70.6,2.7,124,67.9
VA-085,Hanover County,Virginia,70.2,1.8,115,68.3
VA-087,Henrico County,Virginia,70.5,1.8,113,68.7
VA-089,Henry County,Virginia,69.6,1.4,108,68.2
VA-091,Highland County,Virginia,61.2,1.6,111,59.6
VA-093,Isle of Wight County,Virginia,71.2,1.9,116,69.3
VA-095,James City County,Virginia,70.2,1.7,111,68.5
VA-097,King and Queen County,Virginia,69.1,0.5,85,68.6
VA-099,King George County,Virginia,69.3,2.5,121,66.7
VA-101,King William County,Virginia,69.6,0.7,94,68.9
VA-103,Lancaster County,Virginia,68.2,0.9,93,67.3
VA-105,Lee County,Virginia,67.3,1.3,104,66
VA-107,Loudoun County,Virginia,66.5,2.8,122,63.7
VA-109,Louisa County,Virginia,69.4,2.2,121,67.1
VA-111,Lunenburg County,Virginia,69.6,1.7,113,67.8
VA-113,Madison County,Virginia,67,2.9,126,64.1
VA-115,Mathews County,Virginia,69.2,1.6,109,67.6
VA-117,Mecklenburg County,Virginia,70.6,1.8,119,68.7
VA-119,Middlesex County,Virginia,68.6,0.8,93,67.7
VA-121,Montgomery County,Virginia,66,2,119,64
VA-125,Nelson County,Virginia,67.2,2.4,120,64.8
VA-127,New Kent County,Virginia,70,1.1,101,68.9
VA-131,Northampton County,Virginia,68.6,2.3,119,66.3
VA-133,Northumberland County,Virginia,68.2,1.5,105,66.7
VA-135,Nottoway County,Virginia,69.9,2,117,67.9
VA-137,Orange County,Virginia,68.9,2.6,123,66.3
VA-139,Page County,Virginia,65.9,3,125,62.9
VA-141,Patrick County,Virginia,67.3,1.3,105,65.9
VA-143,Pittsylvania County,Virginia,69.9,2.2,120,67.8
VA-145,Powhatan County,Virginia,70.4,2.2,122,68.1
VA-147,Prince Edward County,Virginia,69.2,1.9,116,67.2
VA-149,Prince George County,Virginia,71.1,2.2,117,68.9
VA-153,Prince William County,Virginia,68.5,3.5,127,65.1
VA-155,Pulaski County,Virginia,66,2.1,120,63.9
VA-157,Rappahannock County,Virginia,66.2,2.5,123,63.7
VA-159,Richmond County,Virginia,68.1,0.6,86,67.5
VA-161,Roanoke County,Virginia,67.3,1.7,115,65.5
VA-163,Rockbridge County,Virginia,65.7,1.2,105,64.5
VA-165,Rockingham County,Virginia,66.1,3.2,126,62.9
VA-167,Russell County,Virginia,65.5,1.5,112,64
VA-169,Scott County,Virginia,67.3,1.3,103,66
VA-171,Shenandoah County,Virginia,67,3,128,64
VA-173,Smyth County,Virginia,64.2,1.5,111,62.7
VA-175,Southampton County,Virginia,71.7,1.7,112,70
VA-177,Spotsylvania County,Virginia,68.9,2.2,118,66.7
VA-179,Stafford County,Virginia,69.3,3.3,127,66
VA-181,Surry County,Virginia,71.1,2.2,118,68.9
VA-183,Sussex County,Virginia,71.7,2.2,120,69.5
VA-185,Tazewell County,Virginia,63,1.3,105,61.7
VA-187,Warren County,Virginia,66,2.5,122,63.5
VA-191,Washington County,Virginia,66.8,1.8,114,65
VA-193,Westmoreland County,Virginia,68.2,1.5,102,66.7
VA-195,Wise County,Virginia,64.1,0.9,92,63.2
VA-197,Wythe County,Virginia,64.3,1.2,101,63.2
VA-199,York County,Virginia,70.1,1.8,112,68.3
VA-510,Alexandria City,Virginia,68.4,2.9,124,65.5
VA-520,Bristol City,Virginia,68.7,2.2,117,66.6
VA-530,Buena Vista City,Virginia,67.4,1.2,106,66.2
VA-540,Charlottesville City,Virginia,69.5,3.1,125,66.4
VA-550,Chesapeake City,Virginia,70.9,1.7,110,69.1
VA-570,Colonial Heights City,Virginia,71.1,2.1,116,68.9
VA-580,Covington City,Virginia,66.6,0.6,90,66
VA-590,Danville City,Virginia,71.3,2.3,123,69
VA-595,Emporia City,Virginia,71.5,1.5,111,70
VA-600,Fairfax City,Virginia,67.2,3.1,124,64.1
VA-610,Falls Church City,Virginia,67,2.8,123,64.2
VA-620,Franklin City,Virginia,71.9,1.7,113,70.2
VA-630,Fredericksburg City,Virginia,69.3,2.9,123,66.4
VA-640,Galax City,Virginia,64.3,1.5,109,62.7
VA-650,Hampton City,Virginia,70.1,1.8,113,68.3
VA-660,Harrisonburg City,Virginia,67.5,3.4,127,64.1
VA-670,Hopewell City,Virginia,70.7,2,116,68.7
VA-680,Lynchburg City,Virginia,69.5,3.1,129,66.4
VA-683,Manassas City,Virginia,68.5,3.4,126,65.1
VA-685,Manassas Park City,Virginia,68.3,3.3,126,64.9
VA-690,Martinsville City,Virginia,69.7,1.4,106,68.4
VA-700,Newport News City,Virginia,70.4,1.9,116,68.5
VA-710,Norfolk City,Virginia,69.9,1.9,112,68
VA-720,Norton City,Virginia,63.7,0.8,89,62.9
VA-730,Petersburg City,Virginia,71.2,2.2,118,68.9
VA-735,Poquoson City,Virginia,69.9,1.8,115,68.1
VA-740,Portsmouth City,Virginia,70.1,1.8,111,68.3
VA-750,Radford City,Virginia,66.7,2.2,120,64.5
VA-760,Richmond City,Virginia,70.5,1.8,114,68.6
VA-770,Roanoke City,Virginia,69.3,1.8,116,67.4
VA-775,Salem City,Virginia,69.3,1.8,118,67.4
VA-790,Staunton City,Virginia,67.1,3,125,64.2
VA-800,Suffolk City,Virginia,71.4,1.6,110,69.8
VA-810,Virginia Beach City,Virginia,69.5,1.9,111,67.6
VA-820,Waynesboro City,Virginia,66.9,3,125,63.9
VA-830,Williamsburg City,Virginia,70.6,2,114,68.7
VA-840,Winchester City,Virginia,66.5,3,123,63.5
WA-001,Adams County,Washington,63.4,2.8,125,60.6
WA-003,Asotin County,Washington,61.8,3.3,127,58.5
WA-005,Benton County,Washington,66.2,2.8,124,63.4
WA-007,Chelan County,Washington,53.4,1.9,119,51.4
WA-009,Clallam County,Washington,55.2,1.2,106,54
WA-011,Clark County,Washington,62.3,1.9,118,60.4
WA-013,Columbia County,Washington,60.1,2.8,125,57.3
WA-015,Cowlitz County,Washington,59.6,1.7,115,57.8
WA-017,Douglas County,Washington,60.7,2.7,124,58
WA-019,Ferry County,Washington,55.3,2.7,124,52.7
WA-021,Franklin County,Washington,65.7,2.9,127,62.8
WA-023,Garfield County,Washington,60.8,3,126,57.8
WA-025,Grant County,Washington,64.3,2.8,125,61.5
WA-027,Grays Harbor County,Washington,58.8,0.7,93,58.1
WA-029,Island County,Washington,58.9,1,103,57.9
WA-031,Jefferson County,Washington,53.8,1.1,105,52.7
WA-033,King County,Washington,56,1.1,106,54.8
WA-035,Kitsap County,Washington,60.4,1.3,111,59.1
WA-037,Kittitas County,Washington,56.2,1.7,117,54.5
WA-039,Klickitat County,Washington,62.1,3.9,128,58.2
WA-041,Lewis County,Washington,57.1,1.1,102,56
WA-043,Lincoln County,Washington,60.8,2.5,124,58.3
WA-045,Mason County,Washington,58.5,1.5,112,57
WA-047,Okanogan County,Washington,53.9,2.3,119,51.6
WA-049,Pacific County,Washington,59.2,0.8,95,58.4
WA-051,Pend Oreille County,Washington,54.2,2.9,127,51.3
WA-053,Pierce County,Washington,55.7,1.1,105,54.6
WA-055,San Juan County,Washington,58.1,0.8,97,57.3
WA-057,Skagit County,Washington,54,1.2,106,52.9
WA-059,Skamania County,Washington,55.2,2.3,121,52.9
WA-061,Snohomish County,Washington,54.6,1.3,109,53.3
WA-063,Spokane County,Washington,60.3,3.6,127,56.7
WA-065,Stevens County,Washington,57.6,2.8,126,54.8
WA-067,Thurston County,Washington,60.7,1.1,103,59.7
WA-069,Wahkiakum County,Washington,59.6,1.4,109,58.2
WA-071,Walla Walla County,Washington,65.9,3,127,62.8
WA-073,Whatcom County,Washington,52.6,1.1,107,51.4
WA-075,Whitman County,Washington,62.7,3.3,127,59.4
WA-077,Yakima County,Washington,58.9,2.2,122,56.7
WV-001,Barbour County,West Virginia,64.7,2.9,124,61.8
WV-003,Berkeley County,West Virginia,66.3,3,121,63.3
WV-005,Boone County,West Virginia,66.2,1.3,99,64.8
WV-007,Braxton County,West Virginia,66.5,1.6,111,64.9
WV-009,Brooke County,West Virginia,63,1.8,112,61.3
WV-011,Cabell County,West Virginia,67.1,1.2,96,65.8
WV-013,Calhoun County,West Virginia,66.3,1.3,102,65
WV-015,Clay County,West Virginia,66.4,1.5,103,65
WV-017,Doddridge County,West Virginia,66.2,2.1,117,64.1
WV-019,Fayette County,West Virginia,63.9,1.6,105,62.3
WV-021,Gilmer County,West Virginia,66.7,1.7,110,65
WV-023,Grant County,West Virginia,63.8,1.9,114,61.9
WV-025,Greenbrier County,West Virginia,62.2,1.8,114,60.4
WV-027,Hampshire County,West Virginia,65.7,2.2,122,63.5
WV-029,Hancock County,West Virginia,61.5,0.6,86,60.9
WV-031,Hardy County,West Virginia,65.4,2.5,122,62.9
WV-033,Harrison County,West Virginia,65.9,2.6,122,63.3
WV-035,Jackson County,West Virginia,66.5,1.4,104,65.1
WV-037,Jefferson County,West Virginia,66.3,2.8,121,63.5
WV-039,Kanawha County,West Virginia,66.7,1.2,97,65.4
WV-041,Lewis County,West Virginia,66.5,2.6,120,63.9
WV-043,Lincoln County,West Virginia,67.7,1.5,101,66.2
WV-045,Logan County,West Virginia,66.7,1.1,96,65.6
WV-047,McDowell County,West Virginia,65.5,1,97,64.5
WV-049,Marion County,West Virginia,64.3,1.6,108,62.7
WV-051,Marshall County,West Virginia,63.4,1.2,99,62.2
WV-053,Mason County,West Virginia,66,0.8,87,65.2
WV-055,Mercer County,West Virginia,63.2,0.8,92,62.4
WV-057,Mineral County,West Virginia,65.7,1.8,116,63.9
WV-059,Mingo County,West Virginia,67.6,1.3,100,66.4
WV-061,Monongalia County,West Virginia,63.4,1.4,106,61.9
WV-063,Monroe County,West Virginia,64.7,1.7,115,62.9
WV-065,Morgan County,West Virginia,65.8,2.7,118,63.2
WV-067,Nicholas County,West Virginia,63.8,1.9,115,61.8
WV-069,Ohio County,West Virginia,63.3,2,117,61.4
WV-071,Pendleton County,West Virginia,62.9,2.3,120,60.6
WV-073,Pleasants County,West Virginia,65.7,1.7,110,64
WV-075,Pocahontas County,West Virginia,58.5,1.1,99,57.4
WV-077,Preston County,West Virginia,61.9,2.2,123,59.7
WV-079,Putnam County,West Virginia,67.1,1.4,102,65.7
WV-081,Raleigh County,West Virginia,63.2,1.3,100,61.9
WV-083,Randolph County,West Virginia,60.2,2.4,121,57.8
WV-085,Ritchie County,West Virginia,66.2,1.8,114,64.3
WV-087,Roane County,West Virginia,66.3,1.1,92,65.2
WV-089,Summers County,West Virginia,64.8,1.5,109,63.3
WV-091,Taylor County,West Virginia,64.7,2.1,118,62.6
WV-093,Tucker County,West Virginia,60.5,2.5,121,58
WV-095,Tyler County,West Virginia,65.4,1.3,106,64.1
WV-097,Upshur County,West Virginia,64.6,2.8,123,61.8
WV-099,Wayne County,West Virginia,67.6,1.4,99,66.1
WV-101,Webster County,West Virginia,62,1.5,104,60.5
WV-103,Wetzel County,West Virginia,64.2,1,96,63.2
WV-105,Wirt County,West Virginia,66.2,1.6,110,64.5
WV-107,Wood County,West Virginia,66.2,1.9,112,64.2
WV-109,Wyoming County,West Virginia,64.9,1,99,63.9
WI-001,Adams County,Wisconsin,57.7,3.1,123,54.5
WI-003,Ashland County,Wisconsin,52.9,3.2,121,49.7
WI-005,Barron County,Wisconsin,55.3,3.5,124,51.8
WI-007,Bayfield County,Wisconsin,53.4,3.6,124,49.8
WI-009,Brown County,Wisconsin,56.3,3.8,125,52.5
WI-011,Buffalo County,Wisconsin,57.5,3.2,122,54.3
WI-013,Burnett County,Wisconsin,55.1,3.3,123,51.8
WI-015,Calumet County,Wisconsin,56.9,3.7,125,53.2
WI-017,Chippewa County,Wisconsin,56.1,3.1,124,53
WI-019,Clark County,Wisconsin,56.1,3.3,125,52.7
WI-021,Columbia County,Wisconsin,58.2,3,123,55.3
WI-023,Crawford County,Wisconsin,57.9,2,114,55.9
WI-025,Dane County,Wisconsin,58.9,3.2,125,55.7
WI-027,Dodge County,Wisconsin,57.7,2.7,121,55
