ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
MN-153,Todd County,Minnesota,50.5,0.3,60,50.3,
MN-155,Traverse County,Minnesota,52.6,-0.3,54,52.9,
MN-157,Wabasha County,Minnesota,54,-0.2,56,54.2,
MN-159,Wadena County,Minnesota,49.6,-0.2,51,49.9,
MN-161,Waseca County,Minnesota,53.5,-0.9,37,54.4,
MN-163,Washington County,Minnesota,53.4,-0.3,50,53.7,
MN-165,Watonwan County,Minnesota,55.4,0.4,70,55,
MN-167,Wilkin County,Minnesota,51.4,-0.3,52,51.7,
MN-169,Winona County,Minnesota,53.9,-0.2,53,54.1,
MN-171,Wright County,Minnesota,53.1,0.1,69,53,
MN-173,Yellow Medicine County,Minnesota,54.4,-0.5,51,54.8,
MS-001,Adams County,Mississippi,77.7,0.6,92,77.1,
MS-003,Alcorn County,Mississippi,72.8,1,102,71.8,
MS-005,Amite County,Mississippi,78.4,1.4,112,77,
MS-007,Attala County,Mississippi,75.5,1.2,102,74.3,
MS-009,Benton County,Mississippi,73.1,1.4,106,71.7,
MS-011,Bolivar County,Mississippi,73.8,0,68,73.9,
MS-013,Calhoun County,Mississippi,75.4,1.6,115,73.8,
MS-015,Carroll County,Mississippi,75.9,1.8,115,74,
MS-017,Chickasaw County,Mississippi,75.7,2,118,73.7,
MS-019,Choctaw County,Mississippi,75,1.3,107,73.7,
MS-021,Claiborne County,Mississippi,77.6,0.9,95,76.7,
MS-023,Clarke County,Mississippi,77.9,1.4,116,76.4,
MS-025,Clay County,Mississippi,76.1,1.9,116,74.2,
MS-027,Coahoma County,Mississippi,73.4,0.4,83,73,
MS-029,Copiah County,Mississippi,77.7,1,97,76.8,
MS-031,Covington County,Mississippi,78.1,0.9,103,77.1,
MS-033,DeSoto County,Mississippi,73.5,1.3,102,72.3,
MS-035,Forrest County,Mississippi,78.7,0.8,99,77.9,
MS-037,Franklin County,Mississippi,78,1.2,109,76.8,
MS-039,George County,Mississippi,79.3,1.4,113,77.9,
MS-041,Greene County,Mississippi,78.8,0.8,97,78,
MS-043,Grenada County,Mississippi,75.6,1.5,108,74.1,
MS-045,Hancock County,Mississippi,78.6,1.8,123,76.7,
MS-047,Harrison County,Mississippi,78.5,1.5,121,76.9,
MS-049,Hinds County,Mississippi,77.3,0.9,90,76.4,
MS-051,Holmes County,Mississippi,76.3,1.7,116,74.6,
MS-053,Humphreys County,Mississippi,76.5,1.6,113,74.9,
MS-055,Issaquena County,Mississippi,76.8,1.4,107,75.4,
MS-057,Itawamba County,Mississippi,74.6,1.4,106,73.2,
MS-059,Jackson County,Mississippi,79.3,2.1,127,77.1,
MS-061,Jasper County,Mississippi,77.5,1.2,109,76.3,
MS-063,Jefferson County,Mississippi,77.6,0.9,101,76.7,
MS-065,Jefferson Davis County,Mississippi,78,0.9,106,77,
MS-067,Jones County,Mississippi,78.3,1,102,77.3,
MS-069,Kemper County,Mississippi,76.1,1,101,75.1,
MS-071,Lafayette County,Mississippi,74.9,1.6,112,73.3,
MS-073,Lamar County,Mississippi,78.4,0.9,103,77.5,
MS-075,Lauderdale County,Mississippi,77,1.4,111,75.5,
MS-077,Lawrence County,Mississippi,78.3,1.1,106,77.2,
MS-079,Leake County,Mississippi,75.9,0.9,94,75.1,
MS-081,Lee County,Mississippi,75.5,2.2,120,73.3,
MS-083,Leflore County,Mississippi,76.1,1.6,111,74.5,
MS-085,Lincoln County,Mississippi,78,1.4,115,76.6,
MS-087,Lowndes County,Mississippi,76.4,1.8,116,74.6,
MS-089,Madison County,Mississippi,76.6,0.9,97,75.7,
MS-091,Marion County,Mississippi,78.6,1,110,77.6,
MS-093,Marshall County,Mississippi,73.6,1.4,106,72.2,
MS-095,Monroe County,Mississippi,75.5,1.5,109,74,
MS-097,Montgomery County,Mississippi,75,1.1,102,73.9,
MS-099,Neshoba County,Mississippi,75.8,0.8,98,74.9,
MS-101,Newton County,Mississippi,76.7,1.1,102,75.6,
MS-103,Noxubee County,Mississippi,76.3,1.4,112,74.9,
MS-105,Oktibbeha County,Mississippi,76,1.8,114,74.2,
MS-107,Panola County,Mississippi,74.6,1.3,104,73.4,
MS-109,Pearl River County,Mississippi,78.7,1.4,116,77.3,
MS-111,Perry County,Mississippi,78.7,0.7,95,78,
MS-113,Pike County,Mississippi,78.6,1.7,112,76.9,
MS-115,Pontotoc County,Mississippi,75.3,2.2,122,73.1,
MS-117,Prentiss County,Mississippi,74.1,1.5,113,72.5,
MS-119,Quitman County,Mississippi,74.3,0.8,93,73.4,
MS-121,Rankin County,Mississippi,77.1,0.9,92,76.2,
MS-123,Scott County,Mississippi,76.6,0.9,99,75.7,
MS-125,Sharkey County,Mississippi,76.7,1.4,107,75.3,
MS-127,Simpson County,Mississippi,77.6,0.9,99,76.7,
MS-129,Smith County,Mississippi,77.4,1,99,76.4,
MS-131,Stone County,Mississippi,78.9,1.1,109,77.8,
MS-133,Sunflower County,Mississippi,75,0.6,90,74.3,
MS-135,Tallahatchie County,Mississippi,75.2,1.2,102,74,
MS-137,Tate County,Mississippi,74,1.1,103,72.8,
MS-139,Tippah County,Mississippi,73.2,1.5,108,71.8,
MS-141,Tishomingo County,Mississippi,73.2,0.9,103,72.2,
MS-143,Tunica County,Mississippi,73.4,0.8,90,72.7,
MS-145,Union County,Mississippi,74.8,2,118,72.7,
MS-147,Walthall County,Mississippi,78.4,1.4,115,77.1,
MS-149,Warren County,Mississippi,77.1,1,100,76.1,
MS-151,Washington County,Mississippi,75.5,0.7,90,74.8,
MS-153,Wayne County,Mississippi,78.4,1.1,108,77.3,
MS-155,Webster County,Mississippi,75,1.3,108,73.6,
MS-157,Wilkinson County,Mississippi,77.9,0.5,86,77.4,
MS-159,Winston County,Mississippi,75.4,1.2,104,74.2,
MS-161,Yalobusha County,Mississippi,75.3,1.5,107,73.8,
MS-163,Yazoo County,Mississippi,76.6,1.2,103,75.4,
MO-001,Adair County,Missouri,62.6,1.1,93,61.5,
MO-003,Andrew County,Missouri,63.7,0.8,83,62.9,
MO-005,Atchison County,Missouri,64,1.3,98,62.7,
MO-007,Audrain County,Missouri,64,0.2,74,63.8,
MO-009,Barry County,Missouri,68.7,1.1,101,67.6,
MO-011,Barton County,Missouri,68.6,1,99,67.6,
MO-013,Bates County,Missouri,67.4,1,96,66.4,
MO-015,Benton County,Missouri,66.8,0.4,77,66.4,
MO-017,Bollinger County,Missouri,67.2,-0.2,59,67.4,
MO-019,Boone County,Missouri,65.5,0.9,89,64.6,
MO-021,Buchanan County,Missouri,65,1.3,101,63.8,
MO-023,Butler County,Missouri,69.3,-0.4,58,69.7,
MO-025,Caldwell County,Missouri,63.7,0.6,81,63.1,
MO-027,Callaway County,Missouri,66.1,1.2,94,64.9,
MO-029,Camden County,Missouri,68.5,1.6,107,66.9,
MO-031,Cape Girardeau County,Missouri,67.9,0.8,89,67.1,
MO-033,Carroll County,Missouri,64.6,0.4,81,64.2,
MO-035,Carter County,Missouri,68.5,0,69,68.5,
MO-037,Cass County,Missouri,66.5,1.6,105,65,
MO-039,Cedar County,Missouri,68.9,1.5,106,67.4,
MO-041,Chariton County,Missouri,64.5,0.5,82,64,
MO-043,Christian County,Missouri,68.3,1.3,104,67,
MO-045,Clark County,Missouri,61.5,-0.4,55,61.8,
MO-047,Clay County,Missouri,65.7,1.5,100,64.2,
MO-049,Clinton County,Missouri,64.3,1.2,97,63.1,
MO-051,Cole County,Missouri,67.3,1.1,96,66.1,
MO-053,Cooper County,Missouri,66.2,1.1,95,65.2,
MO-055,Crawford County,Missouri,67.6,0.7,84,66.9,
MO-057,Dade County,Missouri,69,1.5,106,67.5,
MO-059,Dallas County,Missouri,67.7,1.1,95,66.6,
MO-061,Daviess County,Missouri,63.1,0.7,83,62.5,
MO-063,DeKalb County,Missouri,63.3,0.8,87,62.4,
MO-065,Dent County,Missouri,67.7,0.7,85,67,
MO-067,Douglas County,Missouri,68.8,1.8,110,66.9,
MO-069,Dunklin County,Missouri,70.2,0.1,71,70.1,
MO-071,Franklin County,Missouri,67.2,1.1,93,66.1,
MO-073,Gasconade County,Missouri,66.8,1,93,65.9,
MO-075,Gentry County,Missouri,63,1,88,62,
MO-077,Greene County,Missouri,68,1.2,103,66.8,
MO-079,Grundy County,Missouri,62.6,0.1,70,62.5,
MO-081,Harrison County,Missouri,62.5,1.1,90,61.4,
MO-083,Henry County,Missouri,67,0.6,86,66.4,
MO-085,Hickory County,Missouri,67.4,0.6,85,66.8,
MO-087,Holt County,Missouri,64.5,1.2,97,63.3,
MO-089,Howard County,Missouri,65.6,1,94,64.5,
MO-091,Howell County,Missouri,69.4,2.1,114,67.4,
MO-093,Iron County,Missouri,66.8,0.3,71,66.6,
MO-095,Jackson County,Missouri,66,1.5,106,64.5,
MO-097,Jasper County,Missouri,69.6,1.7,108,67.9,
MO-099,Jefferson County,Missouri,67.7,1.5,107,66.2,
MO-101,Johnson County,Missouri,66.3,1.4,101,64.9,
MO-103,Knox County,Missouri,62.4,0.5,86,61.8,
MO-105,Laclede County,Missouri,67.8,1.2,95,66.6,
MO-107,Lafayette County,Missouri,65.7,1.1,100,64.5,
MO-109,Lawrence County,Missouri,68.2,1,95,67.2,
MO-111,Lewis County,Missouri,62.2,-0.3,61,62.4,
MO-113,Lincoln County,Missouri,65.2,0.7,87,64.5,
MO-115,Linn County,Missouri,63.1,0,65,63.1,
MO-117,Livingston County,Missouri,63.5,0,71,63.5,
MO-119,McDonald County,Missouri,70.4,1.8,109,68.6,
MO-121,Macon County,Missouri,63.1,0.6,88,62.5,
MO-123,Madison County,Missouri,66.7,-0.2,59,66.9,
MO-125,Maries County,Missouri,67.7,1.2,96,66.6,
MO-127,Marion County,Missouri,63,-0.1,61,63.1,
MO-129,Mercer County,Missouri,61.7,0.2,72,61.4,
MO-131,Miller County,Missouri,68.2,1.6,106,66.6,
MO-133,Mississippi County,Missouri,69,0.5,87,68.5,
MO-135,Moniteau County,Missouri,66.4,0.8,92,65.5,
MO-137,Monroe County,Missouri,63.2,-0.2,60,63.4,
MO-139,Montgomery County,Missouri,65.1,0.6,80,64.5,
MO-141,Morgan County,Missouri,66.8,1,93,65.9,
MO-143,New Madrid County,Missouri,69.1,0,69,69.1,
MO-145,Newton County,Missouri,70,2.2,115,67.8,
MO-147,Nodaway County,Missouri,62.8,1,92,61.8,
MO-149,Oregon County,Missouri,69.9,1.5,102,68.4,
MO-151,Osage County,Missouri,67.5,1.4,100,66.1,
MO-153,Ozark County,Missouri,70,1.9,112,68.1,
MO-155,Pemiscot County,Missouri,70.4,0.6,84,69.8,
MO-157,Perry County,Missouri,66.6,-0.2,58,66.8,
MO-159,Pettis County,Missouri,66.2,1,89,65.3,
MO-161,Phelps County,Missouri,68,0.9,90,67.1,
MO-163,Pike County,Missouri,64.1,0.5,77,63.7,
MO-165,Platte County,Missouri,66.1,1.8,109,64.3,
MO-167,Polk County,Missouri,68.5,1.6,105,66.8,
MO-169,Pulaski County,Missouri,68.7,1.6,110,67,
MO-171,Putnam County,Missouri,61.9,0.4,76,61.5,
MO-173,Ralls County,Missouri,63.5,0.1,71,63.4,
MO-175,Randolph County,Missouri,64,0.6,82,63.4,
MO-177,Ray County,Missouri,64.9,0.9,89,64,
MO-179,Reynolds County,Missouri,67.6,0.1,70,67.5,
MO-181,Ripley County,Missouri,69.4,0.2,72,69.3,
MO-183,St. Charles County,Missouri,66.8,1.3,96,65.5,
MO-185,St. Clair County,Missouri,67.7,0.4,84,67.3,
MO-186,Ste. Genevieve County,Missouri,66.6,0.2,75,66.5,
MO-187,St. Francois County,Missouri,66.6,0.5,83,66.1,
MO-189,St. Louis County,Missouri,66.9,1.3,98,65.6,
MO-195,Saline County,Missouri,65.7,0.9,89,64.7,
MO-197,Schuyler County,Missouri,62,0.8,88,61.2,
MO-199,Scotland County,Missouri,61.8,0.3,81,61.5,
MO-201,Scott County,Missouri,68.8,0.8,87,68,
MO-203,Shannon County,Missouri,68.7,0.9,89,67.8,
MO-205,Shelby County,Missouri,62.5,0,69,62.5,
MO-207,Stoddard County,Missouri,68.6,-0.3,56,68.9,
MO-209,Stone County,Missouri,69,0.9,97,68.1,
MO-211,Sullivan County,Missouri,62.1,0.1,67,62,
MO-213,Taney County,Missouri,70.4,2.2,117,68.3,
MO-215,Texas County,Missouri,67.7,1,91,66.7,
MO-217,Vernon County,Missouri,67.9,0.5,85,67.4,
MO-219,Warren County,Missouri,66,1.1,91,64.9,
MO-221,Washington County,Missouri,67.2,0.9,90,66.3,
MO-223,Wayne County,Missouri,67.7,-0.7,44,68.4,
MO-225,Webster County,Missouri,67.1,1.2,97,65.8,
MO-227,Worth County,Missouri,62.4,1.2,92,61.3,
MO-229,Wright County,Missouri,67.4,1.2,98,66.2,
MO-510,St. Louis City,Missouri,66.9,1.2,96,65.6,
MT-001,Beaverhead County,Montana,49.6,1.8,104,47.8,
MT-003,Big Horn County,Montana,57.2,0.8,77,56.3,
MT-005,Blaine County,Montana,55.1,1.5,92,53.5,
MT-007,Broadwater County,Montana,54.2,1.1,88,53.1,
MT-009,Carbon County,Montana,54,1.4,95,52.6,
MT-011,Carter County,Montana,57.4,1.6,94,55.7,
MT-013,Cascade County,Montana,55,0.7,86,54.3,
MT-015,Chouteau County,Montana,57.3,1.5,91,55.8,
MT-017,Custer County,Montana,57.6,0.4,69,57.1,
MT-019,Daniels County,Montana,51.5,1,85,50.5,
MT-021,Dawson County,Montana,55.2,0.5,73,54.6,
MT-023,Deer Lodge County,Montana,49.7,2.2,107,47.5,
MT-025,Fallon County,Montana,55.7,0.7,75,55,
MT-027,Fergus County,Montana,56.3,1.1,88,55.2,
MT-029,Flathead County,Montana,50.5,1.5,100,48.9,
MT-031,Gallatin County,Montana,51.5,1.1,89,50.4,
MT-033,Garfield County,Montana,56.4,0.9,81,55.6,
MT-035,Glacier County,Montana,50.7,2,102,48.7,
MT-037,Golden Valley County,Montana,57.2,0.6,75,56.6,
MT-039,Granite County,Montana,51,2.5,114,48.5,
MT-041,Hill County,Montana,54.9,1.7,90,53.2,
MT-043,Jefferson County,Montana,53.3,2.7,113,50.6,
MT-045,Judith Basin County,Montana,53.7,1,90,52.6,
MT-047,Lake County,Montana,54.3,1.5,100,52.9,
MT-049,Lewis and Clark County,Montana,52.4,1.7,98,50.7,
MT-051,Liberty County,Montana,55.1,1.7,91,53.4,
MT-053,Lincoln County,Montana,52.2,1.4,96,50.8,
MT-055,McCone County,Montana,54.8,0.3,67,54.6,
MT-057,Madison County,Montana,51.8,2.1,110,49.7,
MT-059,Meagher County,Montana,51.3,1.8,99,49.5,
MT-061,Mineral County,Montana,52.4,1.1,94,51.4,
MT-063,Missoula County,Montana,52.6,1.4,99,51.2,
MT-065,Musselshell County,Montana,57.8,0.2,58,57.6,
MT-067,Park County,Montana,51.3,2,109,49.3,
MT-069,Petroleum County,Montana,58.3,0.7,71,57.6,
MT-071,Phillips County,Montana,55.9,1.4,90,54.4,
MT-073,Pondera County,Montana,54.1,1.3,90,52.8,
MT-075,Powder River County,Montana,59,1.5,93,57.6,
MT-077,Powell County,Montana,51.5,1.9,108,49.6,
MT-079,Prairie County,Montana,56,0.3,62,55.8,
MT-081,Ravalli County,Montana,52.1,2.2,110,49.9,
MT-083,Richland County,Montana,54.7,0.9,80,53.8,
MT-085,Roosevelt County,Montana,53.7,1.2,89,52.5,
MT-087,Rosebud County,Montana,57.4,0.2,61,57.2,
MT-089,Sanders County,Montana,53,0.3,70,52.7,
MT-091,Sheridan County,Montana,52.2,1.4,92,50.8,
MT-093,Silver Bow County,Montana,51.5,2.3,110,49.2,
MT-095,Stillwater County,Montana,55.4,0.4,77,54.9,
MT-097,Sweet Grass County,Montana,54.6,1.4,96,53.1,
MT-099,Teton County,Montana,53.9,1.1,89,52.8,
MT-101,Toole County,Montana,54.8,1.1,86,53.6,
MT-103,Treasure County,Montana,58,0.1,59,57.9,
MT-105,Valley County,Montana,53.6,1.1,85,52.5,
MT-107,Wheatland County,Montana,55.2,0.9,84,54.4,
MT-109,Wibaux County,Montana,55.1,0.6,73,54.6,
MT-111,Yellowstone County,Montana,58.4,0.5,71,57.9,
NE-001,Adams County,Nebraska,65.1,2.8,119,62.3,
NE-003,Antelope County,Nebraska,61.5,1.9,109,59.7,
NE-005,Arthur County,Nebraska,63.1,2.7,118,60.4,
NE-007,Banner County,Nebraska,63,2.5,111,60.4,
NE-009,Blaine County,Nebraska,64,2.4,115,61.6,
NE-011,Boone County,Nebraska,62.7,3.1,120,59.6,
NE-013,Box Butte County,Nebraska,62.1,2.3,114,59.8,
NE-015,Boyd County,Nebraska,62.1,2.1,113,60,
NE-017,Brown County,Nebraska,63.7,3,122,60.7,
NE-019,Buffalo County,Nebraska,64.7,2.8,121,61.9,
NE-021,Burt County,Nebraska,62.7,2.9,120,59.7,
NE-023,Butler County,Nebraska,62.7,2.1,109,60.6,
NE-025,Cass County,Nebraska,63.6,2.2,110,61.4,
NE-027,Cedar County,Nebraska,60.5,1.8,109,58.8,
NE-029,Chase County,Nebraska,67.1,3.1,121,64,
NE-031,Cherry County,Nebraska,62.9,3.1,119,59.8,
NE-033,Cheyenne County,Nebraska,63.7,2.6,109,61.2,
NE-035,Clay County,Nebraska,64.7,2.5,116,62.3,
NE-037,Colfax County,Nebraska,63.4,3.2,121,60.2,
NE-039,Cuming County,Nebraska,62.4,2.7,119,59.7,
NE-041,Custer County,Nebraska,64,2.6,117,61.4,
NE-043,Dakota County,Nebraska,61.9,2.5,117,59.4,
NE-045,Dawes County,Nebraska,62.5,2.1,109,60.4,
NE-047,Dawson County,Nebraska,65,2.1,114,62.9,
NE-049,Deuel County,Nebraska,64.5,2.2,111,62.3,
NE-051,Dixon County,Nebraska,60.9,1.8,112,59.1,
NE-053,Dodge County,Nebraska,63.2,2.8,118,60.4,
NE-055,Douglas County,Nebraska,63.3,2.3,112,60.9,
NE-057,Dundy County,Nebraska,67.4,2.6,118,64.8,
NE-059,Fillmore County,Nebraska,64.4,2.1,112,62.3,
NE-061,Franklin County,Nebraska,65.7,1.8,108,63.8,
NE-063,Frontier County,Nebraska,66.8,2.9,121,63.9,
NE-065,Furnas County,Nebraska,67.4,2.4,115,65.1,
NE-067,Gage County,Nebraska,64.5,1.6,102,62.9,
NE-069,Garden County,Nebraska,63.4,2.9,120,60.4,
NE-071,Garfield County,Nebraska,62.4,2.5,117,59.9,
NE-073,Gosper County,Nebraska,65.7,2,112,63.7,
NE-075,Grant County,Nebraska,62.3,2.7,119,59.6,
NE-077,Greeley County,Nebraska,63.1,2.8,119,60.3,
NE-079,Hall County,Nebraska,65.1,3.3,123,61.8,
NE-081,Hamilton County,Nebraska,64.8,3.2,122,61.6,
NE-083,Harlan County,Nebraska,66.4,2,110,64.4,
NE-085,Hayes County,Nebraska,66.7,2.8,119,63.9,
NE-087,Hitchcock County,Nebraska,68,2.9,119,65.1,
NE-089,Holt County,Nebraska,61.8,2.1,112,59.7,
NE-091,Hooker County,Nebraska,62.7,2.1,109,60.6,
NE-093,Howard County,Nebraska,64.4,2.9,120,61.5,
NE-095,Jefferson County,Nebraska,64.6,1.3,96,63.3,
NE-097,Johnson County,Nebraska,64.1,1.2,96,62.9,
NE-099,Kearney County,Nebraska,64.7,2.2,115,62.5,
NE-101,Keith County,Nebraska,64.4,2.1,108,62.2,
NE-103,Keya Paha County,Nebraska,62.9,3.1,121,59.8,
NE-105,Kimball County,Nebraska,62.9,2.4,109,60.5,
NE-107,Knox County,Nebraska,61.4,1.8,109,59.6,
NE-109,Lancaster County,Nebraska,64.8,2.9,120,61.8,
NE-111,Lincoln County,Nebraska,65.6,2.8,123,62.8,
NE-113,Logan County,Nebraska,64.5,2.7,121,61.8,
NE-115,Loup County,Nebraska,62.7,2.1,111,60.6,
NE-117,McPherson County,Nebraska,63.7,2.5,117,61.2,
NE-119,Madison County,Nebraska,62.6,2.8,120,59.8,
NE-121,Merrick County,Nebraska,64.9,3.5,124,61.3,
NE-123,Morrill County,Nebraska,63.6,3,117,60.7,
NE-125,Nance County,Nebraska,63.9,3.4,122,60.5,
NE-127,Nemaha County,Nebraska,64.6,1.4,103,63.2,
NE-129,Nuckolls County,Nebraska,65.6,2.4,115,63.2,
NE-131,Otoe County,Nebraska,63.9,1.5,102,62.4,
NE-133,Pawnee County,Nebraska,64.5,1.2,97,63.3,
NE-135,Perkins County,Nebraska,65.3,2.2,113,63.1,
NE-137,Phelps County,Nebraska,64.9,2,110,62.9,
NE-139,Pierce County,Nebraska,61.5,2.2,115,59.3,
NE-141,Platte County,Nebraska,63.3,3.2,120,60,
NE-143,Polk County,Nebraska,63.6,2.8,115,60.8,
NE-145,Red Willow County,Nebraska,68.3,3.3,122,65,
NE-147,Richardson County,Nebraska,65.1,1.8,103,63.4,
NE-149,Rock County,Nebraska,62.5,2.5,118,60,
NE-151,Saline County,Nebraska,64.9,2.6,115,62.3,
NE-153,Sarpy County,Nebraska,63.5,2.4,110,61.2,
NE-155,Saunders County,Nebraska,63.5,2.6,116,60.9,
NE-157,Scotts Bluff County,Nebraska,64.5,3.1,118,61.4,
NE-159,Seward County,Nebraska,63.9,2.4,112,61.5,
NE-161,Sheridan County,Nebraska,61.9,2.6,114,59.3,
NE-163,Sherman County,Nebraska,64,2.7,118,61.3,
NE-165,Sioux County,Nebraska,61.4,2,106,59.4,
NE-167,Stanton County,Nebraska,63,3.2,123,59.8,
NE-169,Thayer County,Nebraska,65,1.9,104,63.1,
NE-171,Thomas County,Nebraska,63.8,2.2,114,61.6,
NE-173,Thurston County,Nebraska,61.9,2.6,120,59.2,
NE-175,Valley County,Nebraska,63,2.4,118,60.6,
NE-177,Washington County,Nebraska,62.9,2.5,114,60.4,
NE-179,Wayne County,Nebraska,61.9,2.6,120,59.3,
NE-181,Webster County,Nebraska,65.9,2.4,113,63.5,
NE-183,Wheeler County,Nebraska,63,3.2,124,59.8,
NE-185,York County,Nebraska,63.9,2.2,112,61.7,
NV-001,Churchill County,Nevada,67.6,1.9,107,65.8,
NV-003,Clark County,Nevada,77.3,2.1,112,75.2,
NV-005,Douglas County,Nevada,63.5,2.5,123,61,
NV-007,Elko County,Nevada,59.9,2.2,115,57.8,
NV-009,Esmeralda County,Nevada,68,2.6,115,65.4,
NV-011,Eureka County,Nevada,62.2,2.7,117,59.5,
NV-013,Humboldt County,Nevada,64.1,3.3,123,60.8,
NV-015,Lander County,Nevada,63.8,2.9,123,60.9,
NV-017,Lincoln County,Nevada,69.6,2.4,117,67.2,
NV-019,Lyon County,Nevada,66.7,1.9,114,64.8,
NV-021,Mineral County,Nevada,65.9,2.4,117,63.5,
NV-023,Nye County,Nevada,67.3,2.6,118,64.7,
NV-027,Pershing County,Nevada,65.9,2.2,116,63.8,
NV-029,Storey County,Nevada,64,2.4,121,61.6,
NV-031,Washoe County,Nevada,63.4,2.6,120,60.8,
NV-033,White Pine County,Nevada,61.1,2.3,115,58.8,
NV-510,Carson City,Nevada,64.6,2.6,123,62.1,
NH-001,Belknap County,New Hampshire,57.6,2.7,121,55,
NH-003,Carroll County,New Hampshire,57,3.3,129,53.7,
NH-005,Cheshire County,New Hampshire,57.5,2.6,119,54.9,
NH-007,Coos County,New Hampshire,52.4,2.9,122,49.5,
NH-009,Grafton County,New Hampshire,55.5,3.3,128,52.2,
NH-011,Hillsborough County,New Hampshire,59.6,3.6,126,56.1,
NH-013,Merrimack County,New Hampshire,58.1,2.9,121,55.2,
NH-015,Rockingham County,New Hampshire,60.2,3.4,127,56.7,
NH-017,Strafford County,New Hampshire,58.3,2.6,118,55.8,
NH-019,Sullivan County,New Hampshire,56.8,3.1,125,53.7,
NJ-001,Atlantic County,New Jersey,65.7,3.1,121,62.6,
NJ-003,Bergen County,New Jersey,63.8,2.9,118,60.9,
NJ-005,Burlington County,New Jersey,66.7,3.5,126,63.2,
NJ-007,Camden County,New Jersey,66.8,3.6,127,63.2,
NJ-009,Cape May County,New Jersey,65,2.9,117,62.1,
NJ-011,Cumberland County,New Jersey,65.7,2.8,118,62.9,
NJ-013,Essex County,New Jersey,64.1,2.7,115,61.4,
NJ-015,Gloucester County,New Jersey,66.4,3.2,124,63.2,
NJ-017,Hudson County,New Jersey,64.5,3,118,61.5,
NJ-019,Hunterdon County,New Jersey,63.8,3.4,121,60.4,
NJ-021,Mercer County,New Jersey,65.5,3.2,120,62.3,
NJ-023,Middlesex County,New Jersey,65.8,3.6,124,62.2,
NJ-025,Monmouth County,New Jersey,65.9,3.8,126,62,
NJ-027,Morris County,New Jersey,62.1,2.5,115,59.5,
NJ-029,Ocean County,New Jersey,65.8,3.5,125,62.3,
NJ-031,Passaic County,New Jersey,62,2.7,117,59.2,
NJ-033,Salem County,New Jersey,65.7,2.6,117,63.1,
NJ-035,Somerset County,New Jersey,64.8,3.2,120,61.5,
NJ-037,Sussex County,New Jersey,60.9,2.7,115,58.2,
NJ-039,Union County,New Jersey,64.7,2.9,115,61.9,
NJ-041,Warren County,New Jersey,62.5,3.3,120,59.2,
NM-001,Bernalillo County,New Mexico,69,2.4,109,66.7,
NM-003,Catron County,New Mexico,64.6,0.9,91,63.7,
NM-005,Chaves County,New Mexico,76.2,2.7,117,73.5,
NM-006,Cibola County,New Mexico,64.9,1,91,63.8,
NM-007,Colfax County,New Mexico,62.8,1.3,96,61.5,
NM-009,Curry County,New Mexico,73.1,3.1,123,70,
NM-011,De Baca County,New Mexico,75.5,4,123,71.5,
NM-013,Dona Ana County,New Mexico,76.7,1.9,105,74.8,
NM-015,Eddy County,New Mexico,77.1,1.8,100,75.3,
NM-017,Grant County,New Mexico,71.1,2,104,69.1,
NM-019,Guadalupe County,New Mexico,71.9,3,117,69,
NM-021,Harding County,New Mexico,70.3,2.1,107,68.3,
NM-023,Hidalgo County,New Mexico,75.7,1.1,95,74.5,
NM-025,Lea County,New Mexico,76.8,2.4,111,74.5,
NM-027,Lincoln County,New Mexico,69.7,1.4,91,68.3,
NM-028,Los Alamos County,New Mexico,60.8,1.7,107,59.2,
NM-029,Luna County,New Mexico,76.7,1.6,101,75.1,
NM-031,McKinley County,New Mexico,65.2,2.2,110,63,
NM-033,Mora County,New Mexico,64.2,2.6,117,61.6,
NM-035,Otero County,New Mexico,71.9,1.2,89,70.7,
NM-037,Quay County,New Mexico,73.4,2.3,111,71.1,
NM-039,Rio Arriba County,New Mexico,60.7,1.5,107,59.1,
NM-041,Roosevelt County,New Mexico,74.4,3.1,122,71.2,
NM-043,Sandoval County,New Mexico,65.7,1.8,108,63.9,
NM-045,San Juan County,New Mexico,67.8,2.8,120,65,
NM-047,San Miguel County,New Mexico,68.6,2.3,114,66.3,
NM-049,Santa Fe County,New Mexico,64.3,1.7,101,62.6,
NM-051,Sierra County,New Mexico,72.6,1.8,100,70.9,
NM-053,Socorro County,New Mexico,70.1,2.1,103,68,
NM-055,Taos County,New Mexico,58.3,2.6,120,55.7,
NM-057,Torrance County,New Mexico,66.6,2.2,103,64.4,
NM-059,Union County,New Mexico,67.6,1.2,97,66.3,
NM-061,Valencia County,New Mexico,71.7,2.3,105,69.4,
NY-001,Albany County,New York,59.4,2.7,122,56.7,
NY-003,Allegany County,New York,57.5,2.1,114,55.4,
NY-005,Bronx County,New York,64.1,3.1,121,60.9,
NY-007,Broome County,New York,57.6,1.8,109,55.8,
NY-009,Cattaraugus County,New York,57.4,2,113,55.4,
NY-011,Cayuga County,New York,57.3,1.8,109,55.5,
NY-013,Chautauqua County,New York,57.7,2.1,114,55.6,
NY-015,Chemung County,New York,58.5,2.4,116,56.1,
NY-017,Chenango County,New York,56.4,1.9,109,54.6,
NY-019,Clinton County,New York,54.6,3.3,123,51.3,
NY-021,Columbia County,New York,60.4,2.7,119,57.7,
NY-023,Cortland County,New York,55.8,1.9,111,54,
