ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
SC-027,Clarendon County,South Carolina,75.9,0.4,81,75.4,
SC-029,Colleton County,South Carolina,76.6,0.8,92,75.8,
SC-031,Darlington County,South Carolina,75.4,1.6,113,73.7,
SC-033,Dillon County,South Carolina,75.3,1.3,105,74.1,
SC-035,Dorchester County,South Carolina,77,0.9,101,76.1,
SC-037,Edgefield County,South Carolina,75.8,1.5,115,74.3,
SC-039,Fairfield County,South Carolina,73.9,0.1,71,73.7,
SC-041,Florence County,South Carolina,76.2,1.5,111,74.7,
SC-043,Georgetown County,South Carolina,75.8,1,108,74.7,
SC-045,Greenville County,South Carolina,71.4,1.5,109,69.9,
SC-047,Greenwood County,South Carolina,74.1,1,101,73.1,
SC-049,Hampton County,South Carolina,76.9,1.1,102,75.8,
SC-051,Horry County,South Carolina,75.2,1.2,109,74,
SC-053,Jasper County,South Carolina,77.1,1.1,99,76,
SC-055,Kershaw County,South Carolina,74.3,0.8,95,73.5,
SC-057,Lancaster County,South Carolina,73.2,0.8,96,72.3,
SC-059,Laurens County,South Carolina,73.2,0.7,92,72.4,
SC-061,Lee County,South Carolina,75.1,1.2,102,73.9,
SC-063,Lexington County,South Carolina,75.3,1,101,74.3,
SC-065,McCormick County,South Carolina,74.8,1.2,104,73.6,
SC-067,Marion County,South Carolina,76,1.4,112,74.6,
SC-069,Marlboro County,South Carolina,74.8,1.3,105,73.5,
SC-071,Newberry County,South Carolina,74.6,1.1,103,73.5,
SC-073,Oconee County,South Carolina,71.1,0.3,82,70.8,
SC-075,Orangeburg County,South Carolina,76,0.3,82,75.6,
SC-077,Pickens County,South Carolina,71.6,1.4,110,70.2,
SC-079,Richland County,South Carolina,75.3,0.8,97,74.5,
SC-081,Saluda County,South Carolina,75.1,1.2,105,73.9,
SC-083,Spartanburg County,South Carolina,72.1,0.9,98,71.2,
SC-085,Sumter County,South Carolina,75.1,0.5,87,74.6,
SC-087,Union County,South Carolina,72.9,0.2,72,72.7,
SC-089,Williamsburg County,South Carolina,76.5,0.9,100,75.6,
SC-091,York County,South Carolina,72.7,1.1,97,71.7,
SD-003,Aurora County,South Dakota,59.2,1.3,90,57.9,
SD-005,Beadle County,South Dakota,57.6,0.9,82,56.8,
SD-007,Bennett County,South Dakota,62.3,3,120,59.3,
SD-009,Bon Homme County,South Dakota,60.5,1.1,90,59.4,
SD-011,Brookings County,South Dakota,55.3,1.3,96,54,
SD-013,Brown County,South Dakota,55.5,1.9,108,53.6,
SD-015,Brule County,South Dakota,60.2,1.7,96,58.5,
SD-017,Buffalo County,South Dakota,59.3,1.7,98,57.6,
SD-019,Butte County,South Dakota,61,3.2,117,57.8,
SD-021,Campbell County,South Dakota,55.9,1.4,97,54.5,
SD-023,Charles Mix County,South Dakota,60.9,1.1,89,59.8,
SD-025,Clark County,South Dakota,55.2,1.4,96,53.8,
SD-027,Clay County,South Dakota,60,1.2,86,58.8,
SD-029,Codington County,South Dakota,54.2,1.6,103,52.6,
SD-031,Corson County,South Dakota,57.6,2.4,110,55.2,
SD-033,Custer County,South Dakota,60.2,2.6,117,57.6,
SD-035,Davison County,South Dakota,58.6,0.2,70,58.3,
SD-037,Day County,South Dakota,53.7,1.6,103,52.1,
SD-039,Deuel County,South Dakota,54.4,1.8,108,52.6,
SD-041,Dewey County,South Dakota,58.8,2.5,108,56.3,
SD-043,Douglas County,South Dakota,59.7,0.7,78,59,
SD-045,Edmunds County,South Dakota,55.5,0.9,87,54.5,
SD-047,Fall River County,South Dakota,63.9,3.4,123,60.5,
SD-049,Faulk County,South Dakota,56,0.9,82,55.1,
SD-051,Grant County,South Dakota,55.2,2,109,53.2,
SD-053,Gregory County,South Dakota,61,1.8,100,59.2,
SD-055,Haakon County,South Dakota,61.5,2.7,108,58.8,
SD-057,Hamlin County,South Dakota,55,1.7,103,53.3,
SD-059,Hand County,South Dakota,57.2,0.9,83,56.3,
SD-061,Hanson County,South Dakota,58,0.1,63,57.9,
SD-063,Harding County,South Dakota,60,4.5,123,55.5,
SD-065,Hughes County,South Dakota,60.1,1.9,104,58.2,
SD-067,Hutchinson County,South Dakota,59.3,0.7,81,58.6,
SD-069,Hyde County,South Dakota,57.5,1.3,94,56.2,
SD-071,Jackson County,South Dakota,62.8,2.6,112,60.2,
SD-073,Jerauld County,South Dakota,57.9,1.1,87,56.7,
SD-075,Jones County,South Dakota,61.5,1.7,102,59.8,
SD-077,Kingsbury County,South Dakota,56,1,87,54.9,
SD-079,Lake County,South Dakota,56.1,0.7,81,55.4,
SD-081,Lawrence County,South Dakota,57.3,2.2,112,55,
SD-083,Lincoln County,South Dakota,58.9,1.6,103,57.3,
SD-085,Lyman County,South Dakota,61.2,1.9,102,59.3,
SD-087,McCook County,South Dakota,57.9,1,85,57,
SD-089,McPherson County,South Dakota,54.1,0.8,83,53.3,
SD-091,Marshall County,South Dakota,52.8,1,92,51.8,
SD-093,Meade County,South Dakota,61.1,3,113,58.2,
SD-095,Mellette County,South Dakota,62.8,2.3,113,60.5,
SD-097,Miner County,South Dakota,56.9,0.4,70,56.6,
SD-099,Minnehaha County,South Dakota,58.2,2,114,56.1,
SD-101,Moody County,South Dakota,56,0.8,85,55.1,
SD-102,Oglala Lakota County,South Dakota,63.6,3.5,124,60.1,
SD-103,Pennington County,South Dakota,60.5,2.6,112,57.9,
SD-105,Perkins County,South Dakota,58.8,3.2,113,55.6,
SD-107,Potter County,South Dakota,56.8,1.5,99,55.3,
SD-109,Roberts County,South Dakota,54.7,1.9,107,52.8,
SD-111,Sanborn County,South Dakota,58,0.3,74,57.7,
SD-115,Spink County,South Dakota,57,1.4,94,55.6,
SD-117,Stanley County,South Dakota,61,2.3,105,58.6,
SD-119,Sully County,South Dakota,58.7,1.7,103,57,
SD-121,Todd County,South Dakota,62.4,2.8,119,59.6,
SD-123,Tripp County,South Dakota,62,2.3,106,59.8,
SD-125,Turner County,South Dakota,59.1,1.4,95,57.7,
SD-127,Union County,South Dakota,59.9,1.3,94,58.6,
SD-129,Walworth County,South Dakota,56.4,1.7,101,54.7,
SD-135,Yankton County,South Dakota,60,1.3,96,58.7,
SD-137,Ziebach County,South Dakota,59.9,3.1,110,56.8,
TN-001,Anderson County,Tennessee,68.4,0.8,89,67.6,
TN-003,Bedford County,Tennessee,71,0.5,91,70.5,
TN-005,Benton County,Tennessee,70.3,-0.3,55,70.6,
TN-007,Bledsoe County,Tennessee,67.8,0.7,91,67.2,
TN-009,Blount County,Tennessee,69.2,0.9,91,68.3,
TN-011,Bradley County,Tennessee,71.4,0.8,97,70.5,
TN-013,Campbell County,Tennessee,66.5,0.3,75,66.2,
TN-015,Cannon County,Tennessee,69.8,0.3,80,69.5,
TN-017,Carroll County,Tennessee,69.8,-0.6,45,70.4,
TN-019,Carter County,Tennessee,65.5,1.7,107,63.9,
TN-021,Cheatham County,Tennessee,70.6,1,99,69.6,
TN-023,Chester County,Tennessee,71.5,0.4,77,71,
TN-025,Claiborne County,Tennessee,66.5,-0.5,45,67,
TN-027,Clay County,Tennessee,69.7,0.3,82,69.3,
TN-029,Cocke County,Tennessee,68.9,1.4,103,67.5,
TN-031,Coffee County,Tennessee,69.6,0.2,75,69.4,
TN-033,Crockett County,Tennessee,70.5,0.4,74,70.2,
TN-035,Cumberland County,Tennessee,66.1,0.4,83,65.7,
TN-037,Davidson County,Tennessee,71,1.2,103,69.7,
TN-039,Decatur County,Tennessee,71.5,-0.2,56,71.7,
TN-041,DeKalb County,Tennessee,70.2,0.5,89,69.7,
TN-043,Dickson County,Tennessee,70.2,0.7,90,69.5,
TN-045,Dyer County,Tennessee,69.7,0,60,69.7,
TN-047,Fayette County,Tennessee,71.7,0.7,81,71.1,
TN-049,Fentress County,Tennessee,67,1.2,99,65.8,
TN-051,Franklin County,Tennessee,69.8,0.2,76,69.6,
TN-053,Gibson County,Tennessee,69.8,-0.2,58,70,
TN-055,Giles County,Tennessee,70.2,-0.4,42,70.7,
TN-057,Grainger County,Tennessee,68.4,0.4,77,67.9,
TN-059,Greene County,Tennessee,68.6,1,93,67.7,
TN-061,Grundy County,Tennessee,67.2,0.3,81,66.8,
TN-063,Hamblen County,Tennessee,69.2,0.9,92,68.3,
TN-065,Hamilton County,Tennessee,71,1,101,70,
TN-067,Hancock County,Tennessee,67.2,0.2,73,67,
TN-069,Hardeman County,Tennessee,71.7,0.7,86,70.9,
TN-071,Hardin County,Tennessee,71.7,-0.2,57,71.9,
TN-073,Hawkins County,Tennessee,68.6,1,92,67.6,
TN-075,Haywood County,Tennessee,71.1,0.7,86,70.4,
TN-077,Henderson County,Tennessee,71,0,69,71,
TN-079,Henry County,Tennessee,68.9,-0.8,39,69.7,
TN-081,Hickman County,Tennessee,70.8,0.4,90,70.4,
TN-083,Houston County,Tennessee,69.7,0.2,73,69.6,
TN-085,Humphreys County,Tennessee,70.4,0.2,75,70.2,
TN-087,Jackson County,Tennessee,70.1,0.3,82,69.7,
TN-089,Jefferson County,Tennessee,70,1.2,101,68.8,
TN-091,Johnson County,Tennessee,64,1.6,112,62.4,
TN-093,Knox County,Tennessee,69.8,1,93,68.8,
TN-095,Lake County,Tennessee,69.2,-0.2,57,69.4,
TN-097,Lauderdale County,Tennessee,70.5,0.4,74,70.1,
TN-099,Lawrence County,Tennessee,70.7,0.2,76,70.5,
TN-101,Lewis County,Tennessee,70.5,0.2,82,70.3,
TN-103,Lincoln County,Tennessee,70.7,-0.3,45,71,
TN-105,Loudon County,Tennessee,70.4,0.9,94,69.4,
TN-107,McMinn County,Tennessee,71.2,1.1,107,70,
TN-109,McNairy County,Tennessee,71.7,0.3,80,71.4,
TN-111,Macon County,Tennessee,69.3,0.3,75,69,
TN-113,Madison County,Tennessee,71.2,0.5,83,70.6,
TN-115,Marion County,Tennessee,69.2,0.4,87,68.8,
TN-117,Marshall County,Tennessee,71.1,0.5,90,70.6,
TN-119,Maury County,Tennessee,71.1,0.7,93,70.4,
TN-121,Meigs County,Tennessee,71,0.9,98,70.1,
TN-123,Monroe County,Tennessee,69.7,1.2,103,68.5,
TN-125,Montgomery County,Tennessee,69.8,0.8,89,69,
TN-127,Moore County,Tennessee,70.4,0.2,78,70.2,
TN-129,Morgan County,Tennessee,67.6,1,95,66.7,
TN-131,Obion County,Tennessee,68.7,-0.5,48,69.2,
TN-133,Overton County,Tennessee,68.3,0.6,90,67.7,
TN-135,Perry County,Tennessee,71.2,0,73,71.2,
TN-137,Pickett County,Tennessee,68.6,1,99,67.6,
TN-139,Polk County,Tennessee,70.3,0.8,98,69.4,
TN-141,Putnam County,Tennessee,68.6,0.5,87,68.1,
TN-143,Rhea County,Tennessee,69.3,0.7,92,68.6,
TN-145,Roane County,Tennessee,70.2,0.9,95,69.3,
TN-147,Robertson County,Tennessee,69.5,0.8,87,68.7,
TN-149,Rutherford County,Tennessee,70.8,0.6,92,70.2,
TN-151,Scott County,Tennessee,66.9,1,96,65.9,
TN-153,Sequatchie County,Tennessee,67.9,0.6,96,67.2,
TN-155,Sevier County,Tennessee,67.2,0.7,89,66.5,
TN-157,Shelby County,Tennessee,72,0.5,80,71.5,
TN-159,Smith County,Tennessee,70.4,0.3,82,70.1,
TN-161,Stewart County,Tennessee,69.3,0,71,69.3,
TN-163,Sullivan County,Tennessee,68.8,1.8,111,67,
TN-165,Sumner County,Tennessee,69.7,0.7,90,69,
TN-167,Tipton County,Tennessee,71.1,0.6,84,70.6,
TN-169,Trousdale County,Tennessee,70.3,0.5,85,69.8,
TN-171,Unicoi County,Tennessee,64.6,1.1,99,63.5,
TN-173,Union County,Tennessee,68.1,0.2,65,67.9,
TN-175,Van Buren County,Tennessee,67.7,0.5,90,67.2,
TN-177,Warren County,Tennessee,69.8,0.5,85,69.3,
TN-179,Washington County,Tennessee,69,1.4,106,67.6,
TN-181,Wayne County,Tennessee,71,-0.2,59,71.1,
TN-183,Weakley County,Tennessee,68.8,-0.7,41,69.5,
TN-185,White County,Tennessee,68.7,0.4,87,68.3,
TN-187,Williamson County,Tennessee,70.7,0.9,98,69.8,
TN-189,Wilson County,Tennessee,70.3,0.5,87,69.8,
TX-001,Anderson County,Texas,77.1,0.2,77,76.9,
TX-003,Andrews County,Texas,79.3,3,124,76.3,
TX-005,Angelina County,Texas,78.6,1.1,99,77.5,
TX-007,Aransas County,Texas,82.2,4.1,129,78.1,
TX-009,Archer County,Texas,77.3,1.2,95,76.1,
TX-011,Armstrong County,Texas,74.9,3.4,126,71.5,
TX-013,Atascosa County,Texas,84,2,114,82,
TX-015,Austin County,Texas,80.8,1.5,108,79.3,
TX-017,Bailey County,Texas,75.4,3.2,126,72.1,
TX-019,Bandera County,Texas,80.7,2.3,114,78.5,
TX-021,Bastrop County,Texas,81.5,2.7,118,78.8,
TX-023,Baylor County,Texas,77.4,1.3,97,76.1,
TX-025,Bee County,Texas,83.9,2.9,123,81,
TX-027,Bell County,Texas,79.7,2.4,116,77.3,
TX-029,Bexar County,Texas,82.8,2.5,118,80.3,
TX-031,Blanco County,Texas,79.7,1.8,111,77.9,
TX-033,Borden County,Texas,77.9,1.8,113,76,
TX-035,Bosque County,Texas,78.3,1.8,108,76.5,
TX-037,Bowie County,Texas,74.5,0,61,74.5,
TX-039,Brazoria County,Texas,80.7,2.6,123,78.2,
TX-041,Brazos County,Texas,80.3,1.8,116,78.5,
TX-043,Brewster County,Texas,82.6,3.2,125,79.4,
TX-045,Briscoe County,Texas,76,2.8,121,73.2,
TX-047,Brooks County,Texas,86.9,3.6,124,83.3,
TX-049,Brown County,Texas,79.4,2.9,120,76.5,
TX-051,Burleson County,Texas,80.4,1.9,114,78.5,
TX-053,Burnet County,Texas,79.6,1.6,109,77.9,
TX-055,Caldwell County,Texas,82.6,3.3,124,79.3,
TX-057,Calhoun County,Texas,81.8,3.6,129,78.3,
TX-059,Callahan County,Texas,78,2.6,118,75.4,
TX-061,Cameron County,Texas,86,3,124,83,
TX-063,Camp County,Texas,75.5,0.6,84,74.9,
TX-065,Carson County,Texas,74.2,3.8,127,70.4,
TX-067,Cass County,Texas,74.6,-0.6,37,75.2,
TX-069,Castro County,Texas,73.8,2.6,120,71.2,
TX-071,Chambers County,Texas,79.7,3,126,76.6,
TX-073,Cherokee County,Texas,77.1,0.2,75,76.9,
TX-075,Childress County,Texas,77.6,2.5,116,75.1,
TX-077,Clay County,Texas,76.6,0.8,91,75.8,
TX-079,Cochran County,Texas,76.2,3.5,126,72.7,
TX-081,Coke County,Texas,79.8,2.9,122,76.9,
TX-083,Coleman County,Texas,79.6,3.4,123,76.2,
TX-085,Collin County,Texas,75.6,1.1,96,74.5,
TX-087,Collingsworth County,Texas,75.8,2.5,117,73.3,
TX-089,Colorado County,Texas,82.3,2.8,124,79.4,
TX-091,Comal County,Texas,81.2,2.3,116,78.9,
TX-093,Comanche County,Texas,78.8,2.7,119,76.2,
TX-095,Concho County,Texas,79.5,2.4,114,77.1,
TX-097,Cooke County,Texas,75,0.3,84,74.6,
TX-099,Coryell County,Texas,79.4,2.8,117,76.6,
TX-101,Cottle County,Texas,78.1,2.2,112,75.9,
TX-103,Crane County,Texas,82.4,3.3,122,79.1,
TX-105,Crockett County,Texas,80.7,2.7,120,78,
TX-107,Crosby County,Texas,76.3,2.2,115,74.1,
TX-109,Culberson County,Texas,79.1,3.7,128,75.5,
TX-111,Dallam County,Texas,72,2.7,120,69.3,
TX-113,Dallas County,Texas,77.2,1.4,99,75.8,
TX-115,Dawson County,Texas,77.7,2.2,117,75.5,
TX-117,Deaf Smith County,Texas,73.5,3.4,125,70.2,
TX-119,Delta County,Texas,75.4,1.2,101,74.3,
TX-121,Denton County,Texas,76.4,0.7,90,75.6,
TX-123,DeWitt County,Texas,83.4,3.2,126,80.2,
TX-125,Dickens County,Texas,77.5,2,108,75.5,
TX-127,Dimmit County,Texas,86.2,3.2,125,83,
TX-129,Donley County,Texas,75.3,3,123,72.2,
TX-131,Duval County,Texas,84.9,2.3,118,82.6,
TX-133,Eastland County,Texas,77.9,2.1,111,75.8,
TX-135,Ector County,Texas,80.2,2.9,119,77.4,
TX-137,Edwards County,Texas,80.4,3.4,126,77,
TX-139,Ellis County,Texas,77.4,0.9,94,76.4,
TX-141,El Paso County,Texas,80.9,4.2,128,76.7,
TX-143,Erath County,Texas,78.1,2.3,114,75.8,
TX-145,Falls County,Texas,79.2,2.1,114,77.1,
TX-147,Fannin County,Texas,75,1,96,74,
TX-149,Fayette County,Texas,81.8,2.6,121,79.2,
TX-151,Fisher County,Texas,78.7,2.8,120,75.8,
TX-153,Floyd County,Texas,75,2.1,114,72.9,
TX-155,Foard County,Texas,77.8,2,108,75.8,
TX-157,Fort Bend County,Texas,81.7,2.7,123,79,
TX-159,Franklin County,Texas,75.6,1.2,105,74.4,
TX-161,Freestone County,Texas,77.7,0.6,88,77.1,
TX-163,Frio County,Texas,85.1,2.6,120,82.5,
TX-165,Gaines County,Texas,78,3.1,126,74.9,
TX-167,Galveston County,Texas,79.7,3,126,76.7,
TX-169,Garza County,Texas,77.9,1.9,112,76,
TX-171,Gillespie County,Texas,78.9,1.9,113,77,
TX-173,Glasscock County,Texas,79.6,3,123,76.6,
TX-175,Goliad County,Texas,84,3.5,127,80.5,
TX-177,Gonzales County,Texas,83.1,2.9,123,80.2,
TX-179,Gray County,Texas,73.8,3.2,122,70.6,
TX-181,Grayson County,Texas,74.6,0.5,86,74.1,
TX-183,Gregg County,Texas,76,-0.4,51,76.4,
TX-185,Grimes County,Texas,80.2,1.7,115,78.4,
TX-187,Guadalupe County,Texas,82.9,3,124,79.9,
TX-189,Hale County,Texas,75.1,2.5,117,72.6,
TX-191,Hall County,Texas,77.5,2.5,116,75,
TX-193,Hamilton County,Texas,78.8,2.8,118,76,
TX-195,Hansford County,Texas,73.4,2.5,116,70.8,
TX-197,Hardeman County,Texas,77.5,2.2,112,75.2,
TX-199,Hardin County,Texas,79.6,1.9,116,77.7,
TX-201,Harris County,Texas,81.4,3.1,125,78.3,
TX-203,Harrison County,Texas,75.8,-0.5,45,76.3,
TX-205,Hartley County,Texas,73,3.1,123,70,
TX-207,Haskell County,Texas,78.2,1.9,107,76.3,
TX-209,Hays County,Texas,80.6,2.3,117,78.3,
TX-211,Hemphill County,Texas,73.2,1.9,110,71.2,
TX-213,Henderson County,Texas,76.2,-0.1,62,76.3,
TX-215,Hidalgo County,Texas,87.7,3.2,125,84.5,
TX-217,Hill County,Texas,77.7,0.8,92,76.9,
TX-219,Hockley County,Texas,76.5,3.3,126,73.2,
TX-221,Hood County,Texas,78,1.2,99,76.7,
TX-223,Hopkins County,Texas,75.6,1.3,105,74.3,
TX-225,Houston County,Texas,78.2,0.4,87,77.8,
TX-227,Howard County,Texas,78.4,2,115,76.4,
TX-229,Hudspeth County,Texas,79.2,3.5,127,75.7,
TX-231,Hunt County,Texas,75.7,1.4,105,74.3,
TX-233,Hutchinson County,Texas,75.4,4,128,71.4,
TX-235,Irion County,Texas,80.6,3.1,125,77.5,
TX-237,Jack County,Texas,77.1,1.6,103,75.5,
TX-239,Jackson County,Texas,82.6,3.3,127,79.3,
TX-241,Jasper County,Texas,79,1.5,114,77.5,
TX-243,Jeff Davis County,Texas,77.7,3.5,126,74.2,
TX-245,Jefferson County,Texas,79.3,2.3,121,77.1,
TX-247,Jim Hogg County,Texas,86.2,3,121,83.2,
TX-249,Jim Wells County,Texas,85.4,3.1,123,82.3,
TX-251,Johnson County,Texas,77.2,0.8,93,76.4,
TX-253,Jones County,Texas,78.3,2.2,113,76.1,
TX-255,Karnes County,Texas,83.6,2.8,124,80.8,
TX-257,Kaufman County,Texas,76.8,0.8,93,76,
TX-259,Kendall County,Texas,79.9,1.7,110,78.1,
TX-261,Kenedy County,Texas,85.5,3.7,126,81.8,
TX-263,Kent County,Texas,79,2.5,117,76.5,
TX-265,Kerr County,Texas,79.3,2.2,113,77.1,
TX-267,Kimble County,Texas,80.1,3,123,77.1,
TX-269,King County,Texas,78.8,2.4,117,76.3,
TX-271,Kinney County,Texas,84.4,4,128,80.4,
TX-273,Kleberg County,Texas,84.8,4.3,127,80.4,
TX-275,Knox County,Texas,78.2,1.9,108,76.3,
TX-277,Lamar County,Texas,74.8,0.7,90,74.1,
TX-279,Lamb County,Texas,75.3,2.9,125,72.4,
TX-281,Lampasas County,Texas,79.5,2.2,112,77.3,
TX-283,La Salle County,Texas,85.2,1.7,105,83.5,
TX-285,Lavaca County,Texas,83,3.3,126,79.7,
TX-287,Lee County,Texas,80.6,2.1,115,78.5,
TX-289,Leon County,Texas,78.5,0.9,95,77.7,
TX-291,Liberty County,Texas,80.7,3,124,77.7,
TX-293,Limestone County,Texas,78.1,1.3,99,76.8,
TX-295,Lipscomb County,Texas,72.2,1.7,107,70.5,
TX-297,Live Oak County,Texas,84,2.3,118,81.7,
TX-299,Llano County,Texas,80.5,2.2,116,78.3,
TX-301,Loving County,Texas,82.8,3.8,127,79,
TX-303,Lubbock County,Texas,76.5,3.1,122,73.4,
TX-305,Lynn County,Texas,77,2.5,115,74.5,
TX-307,McCulloch County,Texas,79.1,1.9,111,77.2,
TX-309,McLennan County,Texas,78.8,2.1,111,76.8,
TX-311,McMullen County,Texas,84.3,1.6,104,82.7,
TX-313,Madison County,Texas,79.7,1.5,110,78.2,
TX-315,Marion County,Texas,75.2,-0.8,30,76,
TX-317,Martin County,Texas,78.9,2.3,118,76.6,
TX-319,Mason County,Texas,79.8,2.1,115,77.7,
TX-321,Matagorda County,Texas,81.1,3,125,78.1,
TX-323,Maverick County,Texas,86.3,4,128,82.4,
TX-325,Medina County,Texas,83.7,2.8,119,80.9,
TX-327,Menard County,Texas,79.1,2.5,117,76.6,
TX-329,Midland County,Texas,80.2,2.8,123,77.4,
TX-331,Milam County,Texas,80,2.2,115,77.8,
TX-333,Mills County,Texas,79,2.5,119,76.5,
TX-335,Mitchell County,Texas,79.4,2.6,121,76.8,
TX-337,Montague County,Texas,75.6,0.6,84,75,
TX-339,Montgomery County,Texas,80.8,2.5,123,78.3,
TX-341,Moore County,Texas,74.3,3.8,128,70.5,
TX-343,Morris County,Texas,75,0.1,68,74.9,
TX-345,Motley County,Texas,77.2,2.1,115,75.1,
TX-347,Nacogdoches County,Texas,77.3,0.1,63,77.2,
TX-349,Navarro County,Texas,77.5,0.6,88,76.9,
TX-351,Newton County,Texas,79,1.6,115,77.4,
TX-353,Nolan County,Texas,78,3,121,75,
TX-355,Nueces County,Texas,84.5,3.7,126,80.8,
TX-357,Ochiltree County,Texas,72.4,1.9,108,70.6,
TX-359,Oldham County,Texas,74,3,125,71.1,
TX-361,Orange County,Texas,79.5,2,121,77.5,
TX-363,Palo Pinto County,Texas,78.2,1.9,105,76.3,
TX-365,Panola County,Texas,76.7,-0.2,60,76.9,
TX-367,Parker County,Texas,77.2,1.2,95,76.1,
TX-369,Parmer County,Texas,74.1,3.2,125,70.9,
TX-371,Pecos County,Texas,81.4,3.3,124,78.1,
TX-373,Polk County,Texas,79,1.2,102,77.8,
TX-375,Potter County,Texas,74.5,3.7,126,70.8,
TX-377,Presidio County,Texas,81.8,3.5,127,78.3,
TX-379,Rains County,Texas,75.9,1.1,99,74.8,
TX-381,Randall County,Texas,73.7,3.3,124,70.4,
TX-383,Reagan County,Texas,80.5,3.3,126,77.2,
TX-385,Real County,Texas,80.1,2.7,120,77.4,
TX-387,Red River County,Texas,74.9,0.7,86,74.2,
TX-389,Reeves County,Texas,82.9,3.8,126,79,
TX-391,Refugio County,Texas,83.5,3.6,129,79.9,
TX-393,Roberts County,Texas,74.1,2.9,119,71.2,
TX-395,Robertson County,Texas,79.4,1.8,112,77.6,
TX-397,Rockwall County,Texas,76.2,1.3,101,75,
TX-399,Runnels County,Texas,79.6,2.9,120,76.7,
TX-401,Rusk County,Texas,76.6,-0.1,61,76.7,
TX-403,Sabine County,Texas,78.8,1.6,116,77.2,
TX-405,San Augustine County,Texas,78.4,1.1,102,77.3,
TX-407,San Jacinto County,Texas,79.7,1.6,112,78.1,
TX-409,San Patricio County,Texas,83.3,3,124,80.3,
TX-411,San Saba County,Texas,79.7,2.4,116,77.4,
TX-413,Schleicher County,Texas,79.6,2.7,120,76.9,
TX-415,Scurry County,Texas,78.2,2.6,119,75.6,
TX-417,Shackelford County,Texas,78.2,2.2,112,75.9,
TX-419,Shelby County,Texas,77.1,0,67,77.1,
TX-421,Sherman County,Texas,73.1,2.8,119,70.4,
TX-423,Smith County,Texas,76.3,0.4,79,75.9,
TX-425,Somervell County,Texas,78,1.2,97,76.9,
TX-427,Starr County,Texas,87.5,3.1,122,84.4,
TX-429,Stephens County,Texas,78.1,2,107,76.1,
TX-431,Sterling County,Texas,79.7,3.1,124,76.6,
TX-433,Stonewall County,Texas,78.7,2.2,110,76.6,
TX-435,Sutton County,Texas,80.1,3.1,124,77,
TX-437,Swisher County,Texas,74.2,2.4,117,71.8,
TX-439,Tarrant County,Texas,77.2,0.9,92,76.3,
TX-441,Taylor County,Texas,78.1,2.8,119,75.4,
TX-443,Terrell County,Texas,82.6,2.8,121,79.8,
TX-445,Terry County,Texas,77.1,2.8,124,74.3,
TX-447,Throckmorton County,Texas,78,1.9,110,76.1,
TX-449,Titus County,Texas,75.5,0.9,95,74.6,
TX-451,Tom Green County,Texas,80.4,2.6,118,77.8,
TX-453,Travis County,Texas,80.9,2.2,117,78.7,
TX-455,Trinity County,Texas,78.7,0.8,95,77.9,
TX-457,Tyler County,Texas,78.7,1.1,105,77.5,
TX-459,Upshur County,Texas,75.4,0,60,75.5,
TX-461,Upton County,Texas,80.9,3,125,77.8,
TX-463,Uvalde County,Texas,83.7,3.1,126,80.6,
TX-465,Val Verde County,Texas,83,3.2,125,79.8,
TX-467,Van Zandt County,Texas,75.9,0.4,81,75.5,
TX-469,Victoria County,Texas,83.6,3.6,127,80,
TX-471,Walker County,Texas,79.5,1.4,107,78.1,
TX-473,Waller County,Texas,80.9,1.9,113,79,
TX-475,Ward County,Texas,83.3,3.7,125,79.5,
TX-477,Washington County,Texas,80.3,1.4,102,78.9,
TX-479,Webb County,Texas,85.6,2,113,83.7,
TX-481,Wharton County,Texas,82.4,2.9,126,79.4,
TX-483,Wheeler County,Texas,74.4,2.8,120,71.6,
TX-485,Wichita County,Texas,76.8,0.9,94,75.8,
TX-487,Wilbarger County,Texas,76.9,1.3,99,75.5,
TX-489,Willacy County,Texas,85.8,3,125,82.8,
TX-491,Williamson County,Texas,80,1.9,112,78,
TX-493,Wilson County,Texas,83.3,2.5,121,80.9,
TX-495,Winkler County,Texas,81.7,3.4,125,78.3,
TX-497,Wise County,Texas,76.7,1,93,75.6,
TX-499,Wood County,Texas,75.8,0.9,89,74.9,
TX-501,Yoakum County,Texas,76.8,3.5,127,73.3,
TX-503,Young County,Texas,77.8,1.8,108,76,
TX-505,Zapata County,Texas,86.9,2.5,117,84.3,
TX-507,Zavala County,Texas,85.8,3.4,126,82.5,
UT-001,Beaver County,Utah,65.5,3.8,129,61.7,
UT-003,Box Elder County,Utah,61.9,2.4,117,59.5,
UT-005,Cache County,Utah,56.4,3.4,123,53,
UT-007,Carbon County,Utah,59.6,3.9,127,55.7,
UT-009,Daggett County,Utah,56.1,3.2,124,52.9,
UT-011,Davis County,Utah,62.1,3.7,124,58.3,
UT-013,Duchesne County,Utah,56.4,4.1,125,52.4,
UT-015,Emery County,Utah,65.7,3.8,125,61.9,
UT-017,Garfield County,Utah,63.8,4.1,128,59.7,
UT-019,Grand County,Utah,66.3,3.8,126,62.5,
UT-021,Iron County,Utah,65.6,4,129,61.6,
UT-023,Juab County,Utah,65.9,3.6,127,62.3,
UT-025,Kane County,Utah,68.6,4.4,129,64.3,
UT-027,Millard County,Utah,67.7,4.1,128,63.6,
