,Covid Deaths Start Date,Covid Deaths End Date,State,County name,Deaths from All Causes,Population 2023,Death Per 100k
333,01/01/2020,06/24/2023,Florida,Lee County,31005,834573,3715.0734567257746
334,01/01/2020,06/24/2023,Florida,Leon County,11922,296913,4015.3176182922275
335,01/01/2020,06/24/2023,Florida,Levy County,1628,46545,3497.6904071328822
336,01/01/2020,06/24/2023,Florida,Liberty County,137,7706,1777.835452893849
337,01/01/2020,06/24/2023,Florida,Madison County,660,18519,3563.9073384092017
338,01/01/2020,06/24/2023,Florida,Manatee County,17623,441095,3995.2844625307475
339,01/01/2020,06/24/2023,Florida,Marion County,21582,409959,5264.428881912581
340,01/01/2020,06/24/2023,Florida,Martin County,8126,163315,4975.660533325169
341,01/01/2020,06/24/2023,Florida,Miami-Dade County,87251,2686867,3247.3136928623558
342,01/01/2020,06/24/2023,Florida,Monroe County,2004,80614,2485.92055970427
343,01/01/2020,06/24/2023,Florida,Nassau County,2797,101501,2755.6378754889115
344,01/01/2020,06/24/2023,Florida,Okaloosa County,7881,218464,3607.459352570675
345,01/01/2020,06/24/2023,Florida,Okeechobee County,1645,41427,3970.840273251744
346,01/01/2020,06/24/2023,Florida,Orange County,41115,1471416,2794.2471741506142
347,01/01/2020,06/24/2023,Florida,Osceola County,11289,437784,2578.668932624308
348,01/01/2020,06/24/2023,Florida,Palm Beach County,61390,1533801,4002.474897330227
349,01/01/2020,06/24/2023,Florida,Pasco County,25104,632996,3965.901838242264
350,01/01/2020,06/24/2023,Florida,Pinellas County,49308,961596,5127.72515692661
351,01/01/2020,06/24/2023,Florida,Polk County,28951,818330,3537.8148179829655
352,01/01/2020,06/24/2023,Florida,Putnam County,3471,75955,4569.811072345467
353,01/01/2020,06/24/2023,Florida,St. Johns County,6791,320110,2121.458248727
354,01/01/2020,06/24/2023,Florida,St. Lucie County,13728,373586,3674.655902523114
355,01/01/2020,06/24/2023,Florida,Santa Rosa County,4650,203162,2288.8138529843177
356,01/01/2020,06/24/2023,Florida,Sarasota County,23989,469013,5114.7835987488625
357,01/01/2020,06/24/2023,Florida,Seminole County,13442,484271,2775.718554280558
358,01/01/2020,06/24/2023,Florida,Sumter County,9313,151565,6144.55844027315
359,01/01/2020,06/24/2023,Florida,Suwannee County,1382,46130,2995.8812052893995
360,01/01/2020,06/24/2023,Florida,Taylor County,701,21582,3248.0771012881105
361,01/01/2020,06/24/2023,Florida,Union County,438,15532,2819.984548029874
362,01/01/2020,06/24/2023,Florida,Volusia County,29540,590357,5003.751967030119
363,01/01/2020,06/24/2023,Florida,Wakulla County,765,36449,2098.8230129770363
364,01/01/2020,06/24/2023,Florida,Walton County,2621,86354,3035.180767538273
365,01/01/2020,06/24/2023,Florida,Washington County,978,25602,3820.0140614014526
366,01/01/2020,06/24/2023,Georgia,Appling County,514,18457,2784.851275938668
367,01/01/2020,06/24/2023,Georgia,Atkinson County,166,8293,2001.6881707464127
368,01/01/2020,06/24/2023,Georgia,Bacon County,493,11124,4431.859043509529
369,01/01/2020,06/24/2023,Georgia,Baker County,81,2743,2952.971199416697
370,01/01/2020,06/24/2023,Georgia,Baldwin County,1753,43396,4039.542815005991
371,01/01/2020,06/24/2023,Georgia,Banks County,387,19789,1955.631916721411
372,01/01/2020,06/24/2023,Georgia,Barrow County,1676,92792,1806.19018880938
373,01/01/2020,06/24/2023,Georgia,Bartow County,3909,115041,3397.9190027903096
374,01/01/2020,06/24/2023,Georgia,Ben Hill County,762,17128,4448.855674918263
375,01/01/2020,06/24/2023,Georgia,Berrien County,588,18570,3166.3974151857838
376,01/01/2020,06/24/2023,Georgia,Bibb County,11187,156512,7147.694745450828
377,01/01/2020,06/24/2023,Georgia,Bleckley County,416,12465,3337.3445647813883
378,01/01/2020,06/24/2023,Georgia,Brantley County,457,18401,2483.5606760502146
379,01/01/2020,06/24/2023,Georgia,Brooks County,640,16245,3939.6737457679283
380,01/01/2020,06/24/2023,Georgia,Bryan County,647,49739,1300.790124449627
381,01/01/2020,06/24/2023,Georgia,Bulloch County,2747,84327,3257.556891624272
382,01/01/2020,06/24/2023,Georgia,Burke County,705,24438,2884.851460839676
383,01/01/2020,06/24/2023,Georgia,Butts County,881,26887,3276.67646074311
384,01/01/2020,06/24/2023,Georgia,Calhoun County,133,5457,2437.23657687374
385,01/01/2020,06/24/2023,Georgia,Camden County,1047,58118,1801.507278295881
386,01/01/2020,06/24/2023,Georgia,Candler County,559,11059,5054.7065738312685
387,01/01/2020,06/24/2023,Georgia,Carroll County,5287,127098,4159.782215298431
388,01/01/2020,06/24/2023,Georgia,Catoosa County,2196,68910,3186.7653461036134
389,01/01/2020,06/24/2023,Georgia,Charlton County,298,12934,2304.0049481985466
390,01/01/2020,06/24/2023,Georgia,Chatham County,14844,303655,4888.442475836064
391,01/01/2020,06/24/2023,Georgia,Chattahoochee County,80,8661,923.6808682600162
392,01/01/2020,06/24/2023,Georgia,Chattooga County,733,25222,2906.1930061057806
393,01/01/2020,06/24/2023,Georgia,Cherokee County,6012,286602,2097.6825004710363
394,01/01/2020,06/24/2023,Georgia,Clarke County,6643,129933,5112.634973409373
395,01/01/2020,06/24/2023,Georgia,Clay County,108,2853,3785.4889589905365
396,01/01/2020,06/24/2023,Georgia,Clayton County,5307,298300,1779.0814616158232
397,01/01/2020,06/24/2023,Georgia,Clinch County,258,6746,3824.4885858286393
398,01/01/2020,06/24/2023,Georgia,Cobb County,21849,776743,2812.8995047267886
399,01/01/2020,06/24/2023,Georgia,Coffee County,1652,43317,3813.7451808758688
400,01/01/2020,06/24/2023,Georgia,Colquitt County,2033,46167,4403.578313513982
401,01/01/2020,06/24/2023,Georgia,Columbia County,2564,165162,1552.4152044659184
402,01/01/2020,06/24/2023,Georgia,Cook County,429,17714,2421.8132550525006
403,01/01/2020,06/24/2023,Georgia,Coweta County,4750,155892,3046.981243424935
404,01/01/2020,06/24/2023,Georgia,Crawford County,336,12277,2736.82495723711
405,01/01/2020,06/24/2023,Georgia,Crisp County,1195,19631,6087.310885843818
406,01/01/2020,06/24/2023,Georgia,Dade County,512,16165,3167.336838849366
407,01/01/2020,06/24/2023,Georgia,Dawson County,547,31732,1723.8119248707928
408,01/01/2020,06/24/2023,Georgia,Decatur County,1016,29087,3492.969367758793
409,01/01/2020,06/24/2023,Georgia,DeKalb County,19689,762992,2580.49887810095
410,01/01/2020,06/24/2023,Georgia,Dodge County,861,19776,4353.76213592233
411,01/01/2020,06/24/2023,Georgia,Dooly County,273,10981,2486.112375922047
412,01/01/2020,06/24/2023,Georgia,Dougherty County,5375,82645,6503.7207332567
413,01/01/2020,06/24/2023,Georgia,Douglas County,3008,149160,2016.6264414052025
414,01/01/2020,06/24/2023,Georgia,Early County,435,10563,4118.14825333712
415,01/01/2020,06/24/2023,Georgia,Echols County,64,3709,1725.5324885413859
416,01/01/2020,06/24/2023,Georgia,Effingham County,1160,71541,1621.4478410981114
417,01/01/2020,06/24/2023,Georgia,Elbert County,834,20013,4167.291260680558
418,01/01/2020,06/24/2023,Georgia,Emanuel County,924,23119,3996.712660582205
419,01/01/2020,06/24/2023,Georgia,Evans County,360,10754,3347.591593825553
420,01/01/2020,06/24/2023,Georgia,Fannin County,1191,25955,4588.711230976691
421,01/01/2020,06/24/2023,Georgia,Fayette County,4477,123351,3629.480101498975
422,01/01/2020,06/24/2023,Georgia,Floyd County,7050,100113,7042.042491984057
423,01/01/2020,06/24/2023,Georgia,Forsyth County,6546,272887,2398.795105666448
424,01/01/2020,06/24/2023,Georgia,Franklin County,960,24782,3873.7793559841816
425,01/01/2020,06/24/2023,Georgia,Fulton County,36344,1079105,3367.9762395689017
426,01/01/2020,06/24/2023,Georgia,Gilmer County,1031,32860,3137.553256238588
427,01/01/2020,06/24/2023,Georgia,Glascock County,118,2954,3994.583615436696
428,01/01/2020,06/24/2023,Georgia,Glynn County,4484,86172,5203.546395580931
429,01/01/2020,06/24/2023,Georgia,Gordon County,2228,59757,3728.433488963636
430,01/01/2020,06/24/2023,Georgia,Grady County,748,26066,2869.638609683112
431,01/01/2020,06/24/2023,Georgia,Greene County,698,20722,3368.400733519931
432,01/01/2020,06/24/2023,Georgia,Gwinnett County,17018,983526,1730.3050453165447
433,01/01/2020,06/24/2023,Georgia,Habersham County,1455,48757,2984.186885985602
434,01/01/2020,06/24/2023,Georgia,Hall County,11574,217267,5327.086027790691
435,01/01/2020,06/24/2023,Georgia,Hancock County,259,8676,2985.2466574458276
436,01/01/2020,06/24/2023,Georgia,Haralson County,982,32038,3065.1101816592795
437,01/01/2020,06/24/2023,Georgia,Harris County,538,36654,1467.7797784689255
438,01/01/2020,06/24/2023,Georgia,Hart County,759,27556,2754.3910582087387
439,01/01/2020,06/24/2023,Georgia,Heard County,276,12034,2293.5017450556757
440,01/01/2020,06/24/2023,Georgia,Henry County,7686,254613,3018.6989666670593
441,01/01/2020,06/24/2023,Georgia,Houston County,5187,171974,3016.153604614651
442,01/01/2020,06/24/2023,Georgia,Irwin County,370,9120,4057.0175438596493
443,01/01/2020,06/24/2023,Georgia,Jackson County,1488,88615,1679.1739547480674
444,01/01/2020,06/24/2023,Georgia,Jasper County,396,16455,2406.563354603464
445,01/01/2020,06/24/2023,Georgia,Jeff Davis County,527,14906,3535.489064806118
446,01/01/2020,06/24/2023,Georgia,Jefferson County,629,15183,4142.79127972074
447,01/01/2020,06/24/2023,Georgia,Jenkins County,347,8627,4022.255708821143
448,01/01/2020,06/24/2023,Georgia,Johnson County,344,9282,3706.0978237448826
449,01/01/2020,06/24/2023,Georgia,Jones County,668,28969,2305.9132175774103
450,01/01/2020,06/24/2023,Georgia,Lamar County,498,20401,2441.05681094064
451,01/01/2020,06/24/2023,Georgia,Lanier County,242,10452,2315.3463451970915
452,01/01/2020,06/24/2023,Georgia,Laurens County,2947,49941,5900.963136501072
453,01/01/2020,06/24/2023,Georgia,Lee County,532,33872,1570.6188001889468
454,01/01/2020,06/24/2023,Georgia,Liberty County,1127,69210,1628.3774021095217
455,01/01/2020,06/24/2023,Georgia,Lincoln County,197,7879,2500.317299149638
456,01/01/2020,06/24/2023,Georgia,Long County,309,19594,1577.0133714402368
457,01/01/2020,06/24/2023,Georgia,Lowndes County,4641,120712,3844.6881834448936
458,01/01/2020,06/24/2023,Georgia,Lumpkin County,907,35258,2572.4658233592377
459,01/01/2020,06/24/2023,Georgia,McDuffie County,669,21799,3068.9481168860957
460,01/01/2020,06/24/2023,Georgia,McIntosh County,330,11501,2869.3157116772454
461,01/01/2020,06/24/2023,Georgia,Macon County,369,11817,3122.6199543031225
462,01/01/2020,06/24/2023,Georgia,Madison County,680,32191,2112.3916622658508
463,01/01/2020,06/24/2023,Georgia,Marion County,211,7440,2836.021505376344
464,01/01/2020,06/24/2023,Georgia,Meriwether County,648,20931,3095.886484162247
465,01/01/2020,06/24/2023,Georgia,Miller County,525,5747,9135.200974421437
466,01/01/2020,06/24/2023,Georgia,Mitchell County,657,21114,3111.6794543904516
467,01/01/2020,06/24/2023,Georgia,Monroe County,903,30625,2948.5714285714284
468,01/01/2020,06/24/2023,Georgia,Montgomery County,131,8761,1495.2630978198836
469,01/01/2020,06/24/2023,Georgia,Morgan County,535,21460,2493.0102516309416
470,01/01/2020,06/24/2023,Georgia,Murray County,1123,41035,2736.6881930059703
471,01/01/2020,06/24/2023,Georgia,Muscogee County,10973,201877,5435.487945630261
472,01/01/2020,06/24/2023,Georgia,Newton County,3020,120135,2513.8385982436425
473,01/01/2020,06/24/2023,Georgia,Oconee County,1382,44182,3127.9706667873797
474,01/01/2020,06/24/2023,Georgia,Oglethorpe County,350,15754,2221.6579916211754
475,01/01/2020,06/24/2023,Georgia,Paulding County,3088,183164,1685.9208141337817
476,01/01/2020,06/24/2023,Georgia,Peach County,736,28805,2555.1119597292136
477,01/01/2020,06/24/2023,Georgia,Pickens County,1655,35969,4601.184353193027
478,01/01/2020,06/24/2023,Georgia,Pierce County,479,20425,2345.1652386780906
479,01/01/2020,06/24/2023,Georgia,Pike County,350,20461,1710.5713308244956
480,01/01/2020,06/24/2023,Georgia,Polk County,1220,44223,2758.7454492006423
481,01/01/2020,06/24/2023,Georgia,Pulaski County,522,10095,5170.876671619613
482,01/01/2020,06/24/2023,Georgia,Putnam County,770,23129,3329.1538760862986
483,01/01/2020,06/24/2023,Georgia,Quitman County,61,2280,2675.438596491228
484,01/01/2020,06/24/2023,Georgia,Rabun County,654,17442,3749.5700034399724
485,01/01/2020,06/24/2023,Georgia,Randolph County,221,6078,3636.064494899638
486,01/01/2020,06/24/2023,Georgia,Richmond County,14936,205414,7271.169443173299
487,01/01/2020,06/24/2023,Georgia,Rockdale County,3077,95987,3205.64243074583
488,01/01/2020,06/24/2023,Georgia,Schley County,78,4526,1723.376049491825
489,01/01/2020,06/24/2023,Georgia,Screven County,418,14174,2949.0616621983913
490,01/01/2020,06/24/2023,Georgia,Seminole County,356,9092,3915.530136383634
491,01/01/2020,06/24/2023,Georgia,Spalding County,4511,69946,6449.260858376461
492,01/01/2020,06/24/2023,Georgia,Stephens County,1143,27228,4197.884530630234
493,01/01/2020,06/24/2023,Georgia,Stewart County,158,4674,3380.402225074882
494,01/01/2020,06/24/2023,Georgia,Sumter County,1371,28890,4745.586708203531
495,01/01/2020,06/24/2023,Georgia,Talbot County,152,5718,2658.272123119972
496,01/01/2020,06/24/2023,Georgia,Tattnall County,617,24296,2539.5126769838657
497,01/01/2020,06/24/2023,Georgia,Taylor County,252,7758,3248.259860788863
498,01/01/2020,06/24/2023,Georgia,Telfair County,405,10920,3708.7912087912086
499,01/01/2020,06/24/2023,Georgia,Terrell County,261,8718,2993.805918788713
500,01/01/2020,06/24/2023,Georgia,Thomas County,2794,45649,6120.616004731758
501,01/01/2020,06/24/2023,Georgia,Tift County,2458,41554,5915.194686432113
502,01/01/2020,06/24/2023,Georgia,Toombs County,1969,27040,7281.80473372781
503,01/01/2020,06/24/2023,Georgia,Towns County,620,13035,4756.425009589567
504,01/01/2020,06/24/2023,Georgia,Treutlen County,191,6341,3012.1431950796405
505,01/01/2020,06/24/2023,Georgia,Troup County,3310,70742,4678.974300981029
506,01/01/2020,06/24/2023,Georgia,Turner County,269,8909,3019.4185654955663
507,01/01/2020,06/24/2023,Georgia,Twiggs County,340,7691,4420.7515277597195
508,01/01/2020,06/24/2023,Georgia,Union County,1294,27124,4770.682790148945
509,01/01/2020,06/24/2023,Georgia,Upson County,1993,28263,7051.622262321764
510,01/01/2020,06/24/2023,Georgia,Walker County,2011,69489,2893.9832203658134
511,01/01/2020,06/24/2023,Georgia,Walton County,3518,106702,3297.0328578658323
512,01/01/2020,06/24/2023,Georgia,Ware County,2419,36243,6674.392296443451
513,01/01/2020,06/24/2023,Georgia,Warren County,198,5106,3877.7908343125737
514,01/01/2020,06/24/2023,Georgia,Washington County,708,19820,3572.149344096872
515,01/01/2020,06/24/2023,Georgia,Wayne County,1398,31373,4456.0609441239285
516,01/01/2020,06/24/2023,Georgia,Webster County,34,2337,1454.8566538296961
517,01/01/2020,06/24/2023,Georgia,Wheeler County,131,7081,1850.0211834486656
518,01/01/2020,06/24/2023,Georgia,White County,808,29026,2783.7111555157444
519,01/01/2020,06/24/2023,Georgia,Whitfield County,3653,103687,3523.103185548815
520,01/01/2020,06/24/2023,Georgia,Wilcox County,283,8779,3223.601776967764
521,01/01/2020,06/24/2023,Georgia,Wilkes County,454,9518,4769.909644883379
522,01/01/2020,06/24/2023,Georgia,Wilkinson County,279,8725,3197.707736389685
523,01/01/2020,06/24/2023,Georgia,Worth County,600,20273,2959.601440339368
524,01/01/2020,06/24/2023,Hawaii,Hawaii County,6667,207615,3211.2323290706354
525,01/01/2020,06/24/2023,Hawaii,Honolulu County,30765,989408,3109.4351369707947
526,01/01/2020,06/24/2023,Hawaii,Kauai County,2051,73851,2777.2135786922317
527,01/01/2020,06/24/2023,Hawaii,Maui County,4662,164183,2839.5144442481865
528,01/01/2020,06/24/2023,Iowa,Adair County,336,7389,4547.300040600893
529,01/01/2020,06/24/2023,Iowa,Adams County,136,3544,3837.471783295711
530,01/01/2020,06/24/2023,Iowa,Allamakee County,535,14074,3801.335796504192
531,01/01/2020,06/24/2023,Iowa,Appanoose County,539,12119,4447.561680006601
532,01/01/2020,06/24/2023,Iowa,Audubon County,244,5534,4409.107336465487
533,01/01/2020,06/24/2023,Iowa,Benton County,632,25796,2449.9922468599784
534,01/01/2020,06/24/2023,Iowa,Black Hawk County,5584,130471,4279.87828712894
535,01/01/2020,06/24/2023,Iowa,Boone County,837,26590,3147.7999247837533
536,01/01/2020,06/24/2023,Iowa,Bremer County,776,25307,3066.345279962066
537,01/01/2020,06/24/2023,Iowa,Buchanan County,540,20691,2609.830361026533
538,01/01/2020,06/24/2023,Iowa,Buena Vista County,516,20567,2508.8734380317983
539,01/01/2020,06/24/2023,Iowa,Butler County,438,14172,3090.6011854360713
540,01/01/2020,06/24/2023,Iowa,Calhoun County,344,9763,3523.50711871351
541,01/01/2020,06/24/2023,Iowa,Carroll County,931,20522,4536.594873793977
542,01/01/2020,06/24/2023,Iowa,Cass County,647,13130,4927.646610814928
543,01/01/2020,06/24/2023,Iowa,Cedar County,544,18302,2972.3527483335156
544,01/01/2020,06/24/2023,Iowa,Cerro Gordo County,2619,42406,6176.012828373344
545,01/01/2020,06/24/2023,Iowa,Cherokee County,577,11605,4971.994829814735
546,01/01/2020,06/24/2023,Iowa,Chickasaw County,385,11658,3302.453250986447
547,01/01/2020,06/24/2023,Iowa,Clarke County,362,9588,3775.55277430121
548,01/01/2020,06/24/2023,Iowa,Clay County,562,16511,3403.791411786082
549,01/01/2020,06/24/2023,Iowa,Clayton County,601,16969,3541.7526076963877
550,01/01/2020,06/24/2023,Iowa,Clinton County,1885,46158,4083.7991247454393
551,01/01/2020,06/24/2023,Iowa,Crawford County,502,16013,3134.952850808718
552,01/01/2020,06/24/2023,Iowa,Dallas County,1598,111092,1438.4474129550283
553,01/01/2020,06/24/2023,Iowa,Davis County,244,9169,2661.140800523503
554,01/01/2020,06/24/2023,Iowa,Decatur County,264,7665,3444.227005870842
555,01/01/2020,06/24/2023,Iowa,Delaware County,603,17600,3426.136363636364
556,01/01/2020,06/24/2023,Iowa,Des Moines County,2002,38253,5233.576451520143
557,01/01/2020,06/24/2023,Iowa,Dickinson County,645,18056,3572.219760744351
558,01/01/2020,06/24/2023,Iowa,Dubuque County,3821,98887,3864.0063911333136
559,01/01/2020,06/24/2023,Iowa,Emmet County,396,9229,4290.8224076281285
560,01/01/2020,06/24/2023,Iowa,Fayette County,733,19210,3815.7209786569492
561,01/01/2020,06/24/2023,Iowa,Floyd County,571,15326,3725.6948975597024
562,01/01/2020,06/24/2023,Iowa,Franklin County,383,9875,3878.4810126582274
563,01/01/2020,06/24/2023,Iowa,Fremont County,228,6458,3530.5048002477542
564,01/01/2020,06/24/2023,Iowa,Greene County,302,8584,3518.1733457595524
565,01/01/2020,06/24/2023,Iowa,Grundy County,490,12384,3956.7183462532303
566,01/01/2020,06/24/2023,Iowa,Guthrie County,349,10722,3254.989740720015
567,01/01/2020,06/24/2023,Iowa,Hamilton County,540,14729,3666.236675945414
568,01/01/2020,06/24/2023,Iowa,Hancock County,395,10615,3721.1493170042395
569,01/01/2020,06/24/2023,Iowa,Hardin County,660,16463,4008.989856040819
570,01/01/2020,06/24/2023,Iowa,Harrison County,608,14670,4144.51261077028
571,01/01/2020,06/24/2023,Iowa,Henry County,706,19547,3611.807438481608
572,01/01/2020,06/24/2023,Iowa,Howard County,414,9376,4415.529010238907
573,01/01/2020,06/24/2023,Iowa,Humboldt County,283,9500,2978.9473684210525
